"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"239",252,"2018-02",111461179,"Full-Time Nonacademic","Federal Reserve Bank of Cleveland",NA,"Economic Research Department",NA,"Research Economist or Senior Research Economist - Macroeconomics","Application Deadline:  November 26, 2018

The Research Department at the Federal Reserve Bank of Cleveland seeks new or experienced economists with research interests in macroeconomics or monetary economics.  Job responsibilities include publishing research in professional journals, writing for bank publications, and advising bank management on policy issues.  To qualify a Ph.D. in economics is required.  Experienced candidates are required to have a publication record commensurate with experience. 

Innovative Benefits Programs:
Our comprehensive benefits package includes generous retirement and medical plans:  
<U+00B7>        Medical/dental plans 
<U+00B7>        Thrift plan (401k) 
<U+00B7>        Retirement plan (Pension)
<U+00B7>        Paid time off (PTO) and holidays
<U+00B7>        Maternity/Paternity Leave
<U+00B7>        On-site fitness center 
<U+00B7>        Wellness programs
<U+00B7>        Dependent care resource and referral service

The Federal Reserve Bank of Cleveland is an Equal Opportunity Employer. We are dedicated to sustaining an environment in which diversity is valued and differences are strengths. It is the Bank<U+2019>s policy to provide equal employment opportunity for all employees and applicants without regard to race, color, religion, sex, national origin, age, disability, gender identity or expression, genetic information or sexual orientation.",NA,NA,NA,"UNITED STATES Ohio Cleveland","E2 - Consumption, Saving, Production, Investment, Labor Markets, and Informal Economy
E3 - Prices, Business Fluctuations, and Cycles
E5 - Monetary Policy, Central Banking, and the Supply of Money and Credit
E - Macroeconomics and Monetary Economics",2018-11-26,TRUE,"UNITED STATES","USA","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461179","","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"240",332,"2018-02",111461077,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Harvard University","FAS","Economics","Assistant
Associate
Faculty
Instructor
Tenure Track","Tenure-Track Professor","The Department of Economics seeks to appoint tenure-track professors in Economics. The appointments are expected to begin on July 1st, 2019. The tenure-track professors will be responsible for teaching at the undergraduate and graduate levels.

Basic Qualifications:  Doctorate or terminal degree in Economics or related discipline required by the time the appointment begins. The field of specialization is open.

Additional Qualifications:  Demonstrated excellence in teaching is desired.

Special Instructions:  Please submit the following materials through Job Opening for Economists (JOE) (https://www.aeaweb.org/joe/). Applications due by November 26, 2018.

1.   Curriculum Vitae
2.   Teaching statement (describing teaching approach and philosophy)
3.   Research statement	
4.   3 letters of recommendation
5.   Job market page

Harvard is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, gender identity, sexual orientation, pregnancy and pregnancy-related conditions, or any other characteristic protected by law.
",NA,NA,NA,"UNITED STATES Massachusetts Cambridge","A - General Economics and Teaching",2018-11-26,TRUE,"UNITED STATES","USA","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461077","","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"241",376,"2018-02",111461190,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Instituto Tecnol<U+00F3>gico Aut<U+00F3>nomo de M<U+00E9>xico (ITAM)","Center for Economic Research (CIE)","Department of Economics","Any Field
Assistant/Associate/Full professor
CIE/ITAM","Assistant/Associate/Full Professor","The Center for Economic Research (CIE) at ITAM invites applicants for tenure-track/tenured Assistant/Associate/Full Professor positions in Any Field. CIE is a research group within the Department of Economics at ITAM committed to scientific excellence and oriented toward the international academic community.

Candidates must demonstrate a strong commitment to research and should possess a Ph.D. in economics or expect one by September 2019. English is the working language of our center. Information about the center can be found at http://cie.itam.mx/. All candidates should submit a CV, a job market paper, and three letters of reference via econjobmarket.org.

Candidates should be available for an interview at the 2019 ASSA meetings. The application deadline is November 26, 2018.",NA,NA,NA,"MEXICO Mexico City","00 - Default: Any Field",2018-11-26,FALSE,"MEXICO","MEX","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461190","","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"242",378,"2018-02",111461481,"Full-Time Nonacademic","Inter-American Development Bank","VPS","RES","Economics - Research","Research Economist","You are an economics researcher who is familiar with the development challenges faced by Latin America and the Caribbean and wants to make a difference in the development of the region. Your peers recognize you as someone who possesses: (1) strong technical skills; (2) a record of<U+2013>or good prospects for<U+2014>high-quality, original research in peer-reviewed journals; and (3) the ability to communicate with a wide range of potential audiences.

Background: The Inter-American Development Bank (IDB) is looking to identify and interview Ph. D.-level economists to work in its Research Department (RES) or other areas of the organization. This call is open to all areas, but we particularly seek a combination of rigorous academic approach and the potential to publish as well as a strong interest on policy issues. We are considering Ph.D. candidates, as well as those who have recently graduated.

Our culture: Working with us you will be surrounded by a diverse group of people who have years of experience in all types of development fields, including macroeconomics, education, labor, institutions, integration, trade and much more.

Requirements: Candidates must be citizens of one of the IDB<U+2019>s 48 member countries and have no family members currently working at the bank.  

What you will do:

Conduct economic research, identifying challenges and issues, applying theoretical and/or empirical economic analysis and developing policy recommendations. 
Contribute to the development of new or revised tools and methodologies of economic analysis. 
Present research to academic and non-academic audiences and refine research papers in the light of comments for eventual publication in refereed journals. 
Coordinate and/or review and evaluate the academic work of outside researchers (consultants and research institutions hired through the Latin American Research Network or otherwise), ensuring that they meet the highest standards of quality. 
Develop networks for disseminating research findings, promoting cooperative research initiatives, and discussing policy issues within and outside the Bank. 
Participate in the conceptualization, production and dissemination of publications such as the annual Latin American and Caribbean Macroeconomic Report and the flagship publication known as Development in the Americas, by leveraging internal and external resources and addressing new research issues to encourage policy discussions and enhance the visibility and impact of our work. 

Skills you<U+2019>ll need:

Education: Master<U+2019>s degree required, Ph.D. in Economics preferred (completed at the time of appointment).

Experience: Minimum of 4 years (for grade 5) and 5 years (for grade 4) of experience. Ph.D. graduates desired. We are considering future Ph.D. graduates as well as those who have recently graduated. Preference will be given to individuals who combine a strong academic profile with an interest in policy and who have worked on topics relevant to development in Latin America and the Caribbean.

Languages: A good working knowledge of at least two official Bank languages (English, French, Portuguese, and Spanish).

Members of the selection panel will conduct interviews during the 2019 Allied Social Sciences Association (ASSA) Annual Meeting. A cover letter, CV, and job market paper must be submitted along with the application. Additionally, information regarding whether you plan to attend the ASSA Annual Meeting or not along with three (3) academic reference letters must be e-mailed to RESJobs@iadb.org. The deadline for applying is November 26, 2018.
In parallel, please submit an application in response to: https://iadbcareers.referrals.selectminds.com/jobs/research-economist-economics-specialist-sr-specialist-872

The IDB offers a competitive remuneration and benefits package
 
The IDB is committed to diversity and inclusion and to providing equal opportunities in employment. We embrace diversity on the basis of gender, age, education, national origin, ethnic origin, race, disability, sexual orientation, religion, and HIV/AIDs status. We encourage women, Afro-descendants and persons of indigenous origins to apply.","120000/140000","1800001141",NA,"UNITED STATES District of Columbia Washington","O1 - Economic Development
E - Macroeconomics and Monetary Economics
J - Labor and Demographic Economics
D - Microeconomics
H - Public Economics
F - International Economics",2018-11-26,TRUE,"UNITED STATES","USA","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461481","obs@iadb.org","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"243",406,"2018-02",111460968,"Full-Time Nonacademic","Keystone Strategy",NA,NA,"Economist
Machine Learning
Big Data
Consulting
Economic Consulting
Strategy
Management Consulting
Technology
Digital Transformation
AI/ML
Blockchain","Economist","Economists for Fast Growth, High Tech Consulting Firm

Keystone is a premier technology-industry consulting firm that delivers extremely novel solutions to the most challenging strategy and economics problems. We work with the world<U+2019>s leading companies, including Facebook, Nike, Amazon, Microsoft, GE, Intel, Expedia, Zillow, LinkedIn and others. Our team members learn the most advanced strategy, analytical and general management skills commonly practiced by firms like McKinsey and Bain while also developing entrepreneurial skills to build high growth businesses. We develop thought leadership in management science and economics by working alongside experts from top institutions including Harvard, Stanford, Wharton, Kellogg, and MIT.

Keystone teams derive extraordinary insights through rigorous analysis of large scale public and private datasets. Our autonomy to operate across the full value chain of unstructured data requires a core team of creative, analytical talent. Keystone offers a unique opportunity for Economists to take one of two equally challenging paths to Partner: (1) be a generalist and manage projects broadly or (2) develop deep expertise in one or more economic practice areas (such as antitrust, intellectual property, etc.) and create extraordinary impact. Our focus on training and development and constant engagement with a network of world-class academic experts and business leaders positions us well to guide our economists along either career path.

At Keystone, we invest heavily in the career advancement of our Economists. Economists work side by side with experienced partners and top academic experts and engage directly with clients who lead in their industries. We have an extremely successful track record of building differentiated professional and personal CVs for our team members. Our Economists have consistently gone on to senior positions in our firm and prominent operating positions in high growth firms. Whatever the path <U+2014><U+2013> our Economist team members and alumni move into leadership positions far before their peers.

Candidates should have a PhD in economics (or will graduate with a PhD in 2018) and superlative economic and econometric modeling skills. Ideal candidates will have significant experience working with at least one major statistical software package (such as Stata or R) as well as constructing and analyzing large datasets. Experience performing data visualization or economic analyses using machine learning techniques is a bonus. 

What will you learn at Keystone?

#1 You will develop an Entrepreneurial Mindset: You will take on challenges before you have the resources to complete them, and you will learn to marshal the resources necessary to succeed. This skill will differentiate you in every future endeavor <U+2013> you will know how to start from scratch and get things done.

#2 You will embrace your Passion for Technology: You will solve hard challenges for leading-edge science and technology companies in several areas including: online advertising, mobile applications, internet search, social media, internet of things, and others.

#3 You will work with Big Data: By working alongside economists and academic experts, you will learn sophisticated modeling approaches and econometric techniques required to manipulate and draw conclusions from the enormous data sets available to companies today.

#4 You will have Extraordinary Impact: We believe a great workplace is working with superstar colleagues, and we regularly exceed client expectations by surprising them with our creativity and insight.

Application Process:

We believe that rewarding job experiences depend on strong <U+201C>fit.<U+201D> We ask all applicants to provide a resume and a short and specific cover letter describing how Keystone can advance your career goals. Some topics that you might consider in your letter include:

1. What sets you and your work apart from your peers?
2. What do you hope to achieve in the next 3 to 5 years of your career?
3. How might Keystone help you achieve this?

We will be interviewing candidates at the Annual Meeting in Atlanta - January 4-6 2019. We have openings in our Boston, New York and San Francisco offices.",NA,NA,NA,"UNITED STATES Massachusetts Boston
UNITED STATES California San Francisco
UNITED STATES New York New York","00 - Default: Any Field",2018-11-26,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460968","",NA,NA,NA,NA,NA,2018-11-26,TRUE,TRUE,TRUE
"244",601,"2018-02",111461435,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Royal Holloway, University of London",NA,"Economics","Economics","Senior Lecturer","The Department of Economics at Royal Holloway, University of London is looking to hire economists at the Senior Lecturer level (equivalent to Associate Professor). We invite applications from strong candidates in any field of economics.
 
Applicants must apply through Econjobmarket by November 26, 2018 in order to be considered. All application materials (CV, job market paper and three letters of reference) must be submitted only through Econjobmarket using the following link:
 
https://econjobmarket.org/positions/5403
 
For general enquiries about the position please contact Ahu Gemici at: mailto:ahu.gemici@rhul.ac.uk
",NA,NA,NA,"UNITED KINGDOM London, City of London","00 - Default: Any Field",2018-11-26,FALSE,"UNITED KINGDOM","GBR","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461435","ahu.gemici@rhul.ac.uk","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"245",796,"2018-02",111461488,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, San Diego","Social Sciences","Economics","Economics
","Assistant Professor of Economics, Any Field","The Department of Economics within the Division of Social Sciences at the University of California San Diego (http://economics.ucsd.edu) is committed to academic excellence and diversity within the faculty, staff, and student body. The Department invites applications for multiple tenure-track Assistant Professor positions in economics (any field). The positions begin July 1, 2019 (subject to budget provisions). Candidates must show potential for achieving significant results in original research, possess strong teaching skills, and have a PhD in Economics or a related field by September 1, 2019; applicants currently in a doctoral program must have advanced to candidacy prior to any potential offer of employment. The preferred candidate will have demonstrated strong leadership or a commitment to support diversity, equity, and inclusion in an academic setting.
Applicants should select the field grouping that best describes who should read their application materials. If more than one grouping is selected we will assign the file to one of them at random.

Candidates must provide vita, three original letters of reference (sent under separate cover), and a sample of the applicant<U+2019>s work. Applicants are asked to summarize in a personal statement any past experience and leadership in equity and diversity or their potential to make contributions in this area (for further information about contributions to diversity statements, see http://facultyexcellence.ucsd.edu/c2d/index.html).

Applicants interested in spousal/partner employment may visit the UCSD Partner Opportunities Program website https://aps.ucsd.edu/services/pop/index.html. UCSD is an Affirmative Action/Equal Opportunity Employer with a strong institutional commitment to excellence through diversity. Salary is commensurate with qualifications and based on University of California pay scales.

Applications are accepted through UC Recruit only. Please follow the direct link to apply: https://apol-recruit.ucsd.edu/apply/JPF01877

More information about this recruitment can be found at the Department webpage: http://economics.ucsd.edu/faculty-and-research/faculty-recruitment.html

The University of California is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, age or protected veteran status.",NA,NA,NA,"UNITED STATES California La Jolla","00 - Default: Any Field",2018-11-26,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461488","",NA,NA,NA,NA,NA,2018-11-26,TRUE,TRUE,TRUE
"246",832,"2018-02",111461175,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of East Anglia","School of Economics",NA,"Economics
Big data
Finance
Environmental
Development
Macroeconomics","Lecturer/Senior Lecturer in Economics","The School of Economics (www.uea.ac.uk/economics) at UEA is a research-oriented department committed to excellence in teaching.  The School wishes to recruit to continue building on its upward trajectory in research and staff growth. 

Three positions will be formally advertised in November 2018.  For one position, the School is seeking candidates especially in the areas of big data, finance, macroeconomics, environmental economics, or development economics. For the other positions, the School welcomes applications from candidates in any field of economics

The School will be attending the ASSA Meetings in Atlanta, as well as the Royal Economic Society Meetings in London, Econometrics Society meeting in Naples and the Spanish Economic Association in Madrid. Potential applicants who would be interested in an informal discussion with representatives of the School should complete the expression of interest form at the link provided in the Application Instructions below.  Any queries can be sent via email to eco.recruit@uea.ac.uk.",NA,NA,NA,"UNITED KINGDOM Norfolk Norwich","00 - Default: Any Field",2018-11-26,FALSE,"UNITED KINGDOM","GBR","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461175","eco.recruit@uea.ac.uk",NA,NA,NA,NA,NA,2018-11-26,TRUE,TRUE,TRUE
"247",838,"2018-02",111461545,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Georgia",NA,"Agricultural & Applied Economics","agricultural economics
agribusiness
natural resources management
environmental conservation
water resource economics and management","Assistant Professor","Two Assistant Professor Positions Available

Minimum Qualifications:  A Ph.D. in Agribusiness, Agricultural Economics, Economics, or closely related field. 

Preferred Qualifications:  Strong theoretical and quantitative methods background with excellent oral and written communication skills are required.  

Job Description:  We are searching for two positions, open to candidates with focus in any field of economics with an interest in research, teaching, and outreach that analyzes, helps understand, and generates economic knowledge and information about critical issues concerning the interface between (a) agricultural/agribusiness industries and activities and (b) natural resources management and environmental conservation, with a preference for one of the positions to focus on water resource economics and management. Both positions will be 9-month, 30% teaching, 70% research appointments. Each faculty member will be expected to teach 2.5 classes per academic year along with advising graduate and undergraduate students. Successful candidates will also be expected to develop a nationally renowned scholarly program in agricultural and applied economics. Major responsibilities will include: (1) developing a nationally recognized, industry-relevant research program partnering with extension to support an effective outreach component, (2) publishing research in major economics, agricultural economics, resource and environmental economics, and/or agribusiness/business journals, (3) teaching undergraduate and graduate courses, (4) advising undergraduate and graduate students, and (5) eventually secure sufficient external funding to support 2-3 graduate students on a consistent basis as well as to fund any other operational expenses of the research program.  

Application Materials: (1) cover letter including a description of academic qualifications and experience; (2) curriculum vitae; (3) evidence and/or philosophy of teaching and research; (4) graduate school transcripts; and (5) names and contact information for three professional references.  For questions, contact Craig Landry, Search Committee Chair, Email: clandry@uga.edu.  

Start Date:  August 1, 2019

Application Deadline:  Open until filled.  To ensure full consideration, all application materials and supporting documentation should be received by November 26, 2018. The review of applications will continue until a suitable candidate is identified.  

The University of Georgia is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, gender identity, sexual orientation or protected veteran status.  Persons needing accommodations or assistance with the accessibility of materials related to this search are encouraged to contact Central HR (facultyjobs@uga.edu). Please do not contact the department or search committee with such requests.",NA,NA,NA,"UNITED STATES Georgia Athens","Q2 - Renewable Resources and Conservation",NA,TRUE,"UNITED STATES","USA","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461545","clandry@uga.edu","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"248",865,"2018-02",111461610,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Maryland","College of Agriculture and Natural Resources","Department of Agricultural and Resource Economics","Environmental Economics
Agricultural Economics
Any Field","Open Rank Faculty Tenured/Tenure-Track - Research","Position Summary/Purpose of Position: 

The Department of Agricultural and Resource Economics at the University of Maryland seeks an appointee at the assistant, associate, or full professor level who will develop distinguished research and teaching programs in one or more of the following areas: agricultural economics, environmental economics, resource economics, development economics, applied microeconomics, or related fields. The appointee must have a Ph.D. in economics, environmental economics, agricultural economics, or an equivalent field. The appointee is expected to develop an exemplary research program that serves the public interest at the state, national, or international level, and teach in the Department<U+2019>s instructional programs at the undergraduate and graduate levels. The appointee will typically teach two courses per year. Candidates who have demonstrated a commitment to working with underrepresented minority students through teaching, mentoring, or administration are especially encouraged to apply.

The position is a nine month tenure-track or tenured position, with rank and salary commensurate with the candidate<U+2019>s record. Candidates at the associate professor or professor level must have a demonstrated record of excellence in teaching, research, and publication.

Our department is committed to increasing the diversity of the campus community. Candidates who have experience working with a diverse range of faculty, staff, and students, and who can contribute to the climate of inclusivity are encouraged to identify their experiences in these areas.

Qualifications:
Required <U+2013>
The appointee must possess a doctorate in agricultural economics, economics, or an equivalent field.

Closing Date: Position open until filled. For best consideration apply by November 26, 2018.

The University of Maryland, College Park, actively subscribes to a policy of equal employment opportunity, and will not discriminate against any employee or applicant because of race, age, sex, color, sexual orientation, physical or mental disability, religion, ancestry or national origin, marital status, genetic information, political affiliation, and gender identity or expression. Minorities and women are encouraged to apply.
",NA,NA,NA,"UNITED STATES Maryland College Park","00 - Default: Any Field
Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics",2019-01-31,TRUE,"UNITED STATES","USA","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461610","","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"249",943,"2018-02",111460956,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Toronto Mississauga",NA,"Management","Finance
Finance Economics","Assistant Professor - Finance/Financial Economics","The Department of Management at the University of Toronto Mississauga (UTM) invites applications for a tenure-stream appointment, at the rank of Assistant Professor in the area of Finance/Financial Economics.  Position start date is July 1, 2019.
Qualified applicants must have a PhD in the area of Finance or Financial Economics or a closely related field by the date of appointment or shortly thereafter.  Demonstrated mastery in theory, empirical or experimental research methods is required, as well as evidence of excellence in research and teaching.

All qualified candidates are invited to apply by clicking on the link below.  Applications must include a cover letter, curriculum vitae, job market paper, up to three sample publications, a research statement outlining current and future research interests/accomplishments, a teaching dossier including a statement of teaching philosophy and evaluations (as well as sample syllabi, description of teaching strategies and innovations, links to video lectures, etc., if applicable), and three recent letters of recommendation that comment on the applicant<U+2019>s research and teaching abilities.

Review of applications will begin after November 26, 2018, however the position will remain open until filled.

Questions about this position may be addressed to mgt.utm@utoronto.ca.

For full job details, please visit: https://utoronto.taleo.net/careersection/10050/jobdetail.ftl?job=1803548&tz=GMT-04%3A00 
",NA,NA,NA,"CANADA Ontario Mississauga","G - Financial Economics",2018-11-26,FALSE,"CANADA","CAN","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460956","mgt.utm@utoronto.ca","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"250",1021,"2018-02",111461343,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Wilfrid Laurier University",NA,"Department of Economics","microeconomics, macroeconomics, and econometrics","Tenure Track Appointment - Any Field","The Lazaridis School of Business and Economics at Wilfrid Laurier University invites applications for one tenure-track appointment commencing July 1, 2019 in the Department of Economics at the rank of Lecturer or Assistant Professor subject to budgetary approval.  

Qualifications for the position are candidates who hold, or will have nearly completed, a PhD in Economics.  Preference will be given to candidates who show evidence of exceptional promise in research and teaching. The successful candidates will be expected to: develop and maintain a productive research agenda; provide effective teaching to undergraduate and MA students; participate in service to the university and the profession. Applicants with fields in microeconomics, macroeconomics, and econometrics will be considered.

Applications should include a covering letter, curriculum vitae, a link to or pdf file for research papers, three letters of reference, and a teaching dossier.  Paper applications will not be accepted.  Applications and reference letters should be submitted through the AEA JOE Network.   https://www.aeaweb.org/joe/listings.

Applications are to be addressed to: Dr. Logan McLeod, Chair, Department of Economics.  

Applications will be accepted until the deadline date of November 26, 2018.

The Lazaridis School of Business & Economics has over one hundred full-time faculty and more than five thousand undergraduate and graduate students. The Economics Department is located on the Waterloo campus. As of July 2018, the Department of Economics consists of 27 tenured or tenure-track faculty. The faculty maintains an active research profile publishing in top tier journals, hold competitive research grants, and editorial positions at academic journals. Applicants can learn more about the Department and current faculty research interests at https://students.wlu.ca/programs/lazaridis-school/economics/index.html

Wilfrid Laurier University is committed to employment equity and values diversity.  Laurier welcomes applications from candidates who identify as Indigenous, racialized, having disabilities, and a person of any sexual identities and gender identities.  All qualified candidates are encouraged to apply; however, as per Canadian immigration laws, Canadians and permanent residents will be given priority.  To comply with the Government of Canada<U+2019>s reporting requirements, the University is obligated to gather information about applicants<U+2019> status as either Permanent Residents of Canada or Canadian citizens.  Applicants need not identify their country of origin or current citizenships, however, all applicants must include one of the following statements in their cover letter:

Yes, I am a current citizen or permanent resident of Canada; or
No, I am not a current citizen or permanent resident of Canada

Members of designated groups must self-identify to be considered for employment equity.  Candidates may self-identify, in confidence to:  Michael Lisetto-Smith (mlisettosmith@wlu.ca), Lazaridis School.  Further information on the equity policy can be found at: https://www.wlu.ca/about/governance/assets/resources/8.4-employment-equity.html 

Applicants are encouraged to address any career interruptions or special circumstances that may have affected their record of research and teaching, in accordance with SSHRC and NSERC definitions and guidelines.  To obtain a copy of this job description in an accessible format, please contact Jennifer Dilella (jdilella @wlu.ca).

The Lazaridis School of Business and Economics wishes to thank all applicants for their interest.  All nominations and applications shall be reviewed and considered under a set of criteria established by the Search Committee and a short list of candidates shall be interviewed.  Only those applicants selected for the short list will be contacted.
",NA,NA,NA,"CANADA Ontario Waterloo","00 - Default: Any Field",2018-11-26,FALSE,"CANADA","CAN","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461343","mlisettosmith@wlu.ca","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"251",1022,"2018-02",111461340,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Wilfrid Laurier University",NA,"Department of Economics","macroeconomics","Tenure Track Appointment - Macroeconomics","The Lazaridis School of Business and Economics at Wilfrid Laurier University invites applications for one tenure-track appointment commencing July 1, 2019 in the Department of Economics at the rank of Lecturer or Assistant Professor subject to budgetary approval.  

Qualifications for the position are candidates who hold, or will have nearly completed, a PhD in Economics.  Preference will be given to candidates who show evidence of exceptional promise in research and teaching. The successful candidates will be expected to: develop and maintain a productive research agenda; provide effective teaching to undergraduate and MA students; participate in service to the university and the profession. Applicants in the field of macroeconomics will be considered.

Applications should include a covering letter, curriculum vitae, a link to or pdf file for research papers, three letters of reference, and a teaching dossier.  Paper applications will not be accepted.  Applications and reference letters should be submitted through the AEA JOE Network.   https://www.aeaweb.org/joe/listings.
 
Applications are to be addressed to: Dr. Logan McLeod, Chair, Department of Economics.  

Applications will be accepted until the deadline date of November 26, 2018.

The Lazaridis School of Business & Economics has over one hundred full-time faculty and more than five thousand undergraduate and graduate students. The Economics Department is located on the Waterloo campus. As of July 2018, the Department of Economics consists of 27 tenured or tenure-track faculty. The faculty maintains an active research profile publishing in top tier journals, hold competitive research grants, and editorial positions at academic journals. Applicants can learn more about the Department and current faculty research interests at https://students.wlu.ca/programs/lazaridis-school/economics/index.html

Wilfrid Laurier University is committed to employment equity and values diversity.  Laurier welcomes applications from candidates who identify as Indigenous, racialized, having disabilities, and a person of any sexual identities and gender identities.  All qualified candidates are encouraged to apply; however, as per Canadian immigration laws, Canadians and permanent residents will be given priority.  To comply with the Government of Canada<U+2019>s reporting requirements, the University is obligated to gather information about applicants<U+2019> status as either Permanent Residents of Canada or Canadian citizens.  Applicants need not identify their country of origin or current citizenships, however, all applicants must include one of the following statements in their cover letter:

Yes, I am a current citizen or permanent resident of Canada; or
No, I am not a current citizen or permanent resident of Canada

Members of designated groups must self-identify to be considered for employment equity.  Candidates may self-identify, in confidence to:  Michael Lisetto-Smith (mlisettosmith@wlu.ca), Lazaridis School.  Further information on the equity policy can be found at: https://www.wlu.ca/about/governance/assets/resources/8.4-employment-equity.html 

Applicants are encouraged to address any career interruptions or special circumstances that may have affected their record of research and teaching, in accordance with SSHRC and NSERC definitions and guidelines.  To obtain a copy of this job description in an accessible format, please contact Jennifer Dilella (jdilella @wlu.ca).

The Lazaridis School of Business and Economics wishes to thank all applicants for their interest.  All nominations and applications shall be reviewed and considered under a set of criteria established by the Search Committee and a short list of candidates shall be interviewed.  Only those applicants selected for the short list will be contacted.
",NA,NA,NA,"CANADA Ontario Waterloo","E - Macroeconomics and Monetary Economics",2018-11-26,FALSE,"CANADA","CAN","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461340","mlisettosmith@wlu.ca","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
"252",1033,"2018-02",111461339,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Yale School of Management",NA,"Finance","Finance","Assistant Professor of Finance","The Yale School of Management seeks applicants for a tenure-track faculty position in Finance at the Assistant Professor level. 

Applicants must have a Ph.D. or equivalent degree (or will earn the degree within one semester from the start of the appointment) in Finance, Economics, or a directly related field. The selected candidate(s) will be expected to conduct high-quality research, representing early demonstration of intellectual leadership, in their area of study. The position also requires teaching graduate- and/or PhD-level courses and advising and mentoring students.  

To apply visit: https://apply.interfolio.com/55997. Applicants should submit a cover letter, curriculum vitae, research paper(s), research statement, and at least three confidential letters of reference. 

Review of applications will begin on November 26, 2018 and continue until the position has been filled. Only complete applications will be considered. Applicants are strongly encouraged to submit all materials by November 26, 2018 to be considered for an interview at the 2019 American Finance Association annual meeting in January. 

Yale University is an Affirmative Action/Equal Opportunity employer. Yale values diversity among its students, staff, and faculty and strongly welcomes applications from women, persons with disabilities, protected veterans, and underrepresented minorities.",NA,NA,NA,"UNITED STATES Connecticut New Haven","00 - Default: Any Field",NA,TRUE,"UNITED STATES","USA","November 26, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461339","","November 26",26,11,"2018-11-26",2018-11-26,2018-11-26,TRUE,TRUE,TRUE
