,X,joe_issue_ID,jp_id,jp_section,jp_institution,jp_division,jp_department,jp_keywords,jp_title,jp_full_text,jp_salary_range,jp_agency_insertion_num,jp_new,locations,JEL_Classifications,Application_deadline,domestic,country,iso3,otherdate,url,InquiryEmail,otherdate_noyear,otherdate_day,otherdate_month,otherdate_asDate_ready,deadline_other,true_deadline,ft,myfields,positionsToKeep
136,337,2018-02,111460552,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)",HEC Montreal,NA,Applied Economics,Household Finance and Retirement,Professor,"The Department of Applied Economics at HEC Montreal is seeking to recruit an assistant, associate, or full professor to begin in June 2019 whose research interests focus on issues involving household finance and retirement, defined broadly to include either micro, macro, empirical, or theoretical perspectives. 

In addition to our department, the person appointed will join an established team of researchers associated with the school's Retirement and Savings Institute.
(http://ire.hec.ca/en/) 

The candidate must have a Ph.D. (or indication of imminent completion) and demonstrate excellence or clear promise of excellence in teaching and in research. The successful candidate will be expected to maintain an active program of research, teaching, graduate supervision, and service. 

Candidates should note that although courses are taught mainly in French, there are also many courses in English and some in Spanish. Successful candidates are not expected to be able to teach in French before the start of the third year and are provided private lessons along with a teaching load reduction to achieve the required level of proficiency.<U+00A0>

The Department of Applied Economics will be attending the ASSA meetings in Atlanta.

HEC Montreal is committed to employment equity. All qualified candidates are encouraged to apply.  However, in accordance with Canadian immigration requirements, the school will give priority to candidates who are either citizens or permanent residents of Canada.  To comply with federal laws, all applications must include one of the following statements: <U+201C>I am a Canadian citizen / permanent resident of Canada<U+201D>; OR, <U+201C>I am not a Canadian citizen / permanent resident of Canada<U+201D>. Applications that do not include this information will be deemed incomplete.",NA,NA,NA,CANADA Quebec Montreal,"D - Microeconomics
G - Financial Economics
J - Labor and Demographic Economics",11/26/2018,FALSE,CANADA,CAN,,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460552,,NA,NA,NA,NA,NA,11/26/2018,TRUE,TRUE,FALSE
137,338,2018-02,111460553,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)",HEC Montreal,NA,Applied Economics,NA,Professor,"The Department of Applied Economics at HEC Montreal is seeking to recruit in any field at the rank of assistant, associate, or full professor to begin in June 2019.

The candidate must have a Ph.D. (or indication of imminent completion) and demonstrate excellence or clear promise of excellence in teaching and in research. The successful candidate will be expected to maintain an active program of research, teaching, graduate supervision, and service. 

Candidates should note that although courses are taught mainly in French, there are also many courses in English and some in Spanish. Successful candidates are not expected to be able to teach in French before the start of the third year and are provided private lessons along with a teaching load reduction to achieve the required level of proficiency.<U+00A0>

The Department of Applied Economics will be attending the ASSA meetings in Atlanta.

HEC Montreal is committed to employment equity. All qualified candidates are encouraged to apply.  However, in accordance with Canadian immigration requirements, the school will give priority to candidates who are either citizens or permanent residents of Canada.  To comply with federal laws, all applications must include one of the following statements: <U+201C>I am a Canadian citizen / permanent resident of Canada<U+201D>; OR, <U+201C>I am not a Canadian citizen / permanent resident of Canada<U+201D>. Applications that do not include this information will be deemed incomplete.",NA,NA,NA,CANADA Quebec Montreal,00 - Default: Any Field,11/26/2018,FALSE,CANADA,CAN,,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460553,,NA,NA,NA,NA,NA,11/26/2018,TRUE,TRUE,FALSE
138,784,2018-02,111461267,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Davis",NA,Agriculture and Resource Economics- Environmental Science & Policy,NA,Assistant/Associate Professor of Marine Resource Economics,"UC Davis is pleased to announce an open tenure-track/tenured assistant or associate professor position in marine resource economics. Candidates<U+2019> areas of research should include conceptual, numerical, and empirical modeling of commercial fisheries, recreational fisheries, or aquaculture systems. Criteria for appointment include: a Ph.D. or equivalent by the time of appointment, in economics, agricultural economics, or a closely related discipline, including thorough training in economic theory, econometrics, dynamic methods; research interest in marine resource economics and policy with strong training in natural resource economics and integrated bioeconomic modeling; a record of excellence in scholarly research; and demonstrable potential to establish a competitively-funded research program. The successful candidate will hold a 75% appointment in Agricultural and Resource Economics and a 25% appointment in Environmental Science and Policy. The appointee will be responsible for teaching undergraduate and graduate courses in the departments, be actively involved in undergraduate advising, curricular development and department and university service.  Typically, the courseload is reduced during the initial year on campus. The appointee is also expected to guide and mentor graduate students. This is an academic year (9-month) position with teaching, research, outreach/engagement and service responsibilities. This position is part of the UC Davis <U+201C>Sustainable Marine Resources Initiative (SMRI): The Future of Food from the Sea<U+201D> hiring initiative.

Applicants should submit materials via the following website: https://recruit.ucdavis.edu. Additional inquiries can be directed to Professor James Sanchirico (jsanchirico@ucdavis.edu). The position will remain open until filled but to ensure consideration, applications should be received by 26 November 2018.

UC Davis is an affirmative action/equal employment opportunity employer and is dedicated to recruiting a diverse faculty community.  We welcome all qualified applicants to apply, including women, minorities, veterans, and individuals with disabilitiesUC Davis supports Family-friendly recruitments. UC Davis covers travel expenses for a second person to accompany an invited faculty recruitment candidate who is a mother (or single parent of either gender) of a breast or bottle-feeding child less than two years of age.
http://academicaffairs.ucdavis.edu/programs/work-life/index.html

UC Davis recognizes the necessity of supporting faculty with efforts to integrate work, family and other work-life considerations. To recruit and retain the best faculty, the campus sponsors a Work Life Program that provides programs and services that support faculty as they strive to honor their commitments to work, home and community.  http://academicaffairs.ucdavis.edu/programs/worklife/index.html 

UC Davis was ranked #1 in 2016 on Forbes Magazine list of the 13 most important STEM (Science, Technology, Engineering, and Mathematics) universities for women, and is expecting to earn the U.S. Department of Education<U+2019>s <U+201C>Hispanic Serving Institution<U+201D> designation by 2018-2019.  Davis celebrates the multi-cultural diversity of its student body by creating a welcoming and inclusive environment for students through such organizations and programs as the Center for African Diaspora Student Success; the Lesbian, Gay, Bisexual, Transgender, Queer, Intersex, Asexual Resource Center; Casa Cuauht<U+00E9>moc Chicano-Latino Theme House; Asian Pacific American Theme House; ME/SA (Middle astern/South Asian) living-learning community; Multi- Ethnic Program (MEP); Chicano/Latino Retention Initiative; and Native American Theme Program. 

The UC Davis Partner Opportunities Program (POP) is a service designed to support departments and deans<U+2019> offices in the recruitment and retention of outstanding faculty. Eligibility for POP services is limited to full-time Academic Senate Ladder Rank faculty (including Lecturers with Security of Employment (LSOE), Lecturers with Potential Security of Employment (LPSOE) Senior Lecturer with Security of Employment (SLPSOE)), and Cooperative Extension Specialists.

UC Davis is a smoke- and tobacco-free campus effective January 1, 2014. Smoking, the use of smokeless tobacco products, and the use of unregulated nicotine products (e-cigarettes) will be strictly prohibited on any property owned or leased by UC Davis-- indoors and outdoors, including parking lots and residential space.",NA,NA,NA,UNITED STATES Davis,Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics,11/26/2018,TRUE,UNITED STATES,USA,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461267,jsanchirico@ucdavis.edu,NA,NA,NA,NA,NA,11/26/2018,TRUE,FALSE,TRUE
139,811,2018-02,111461287,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Chicago,Booth School of Business,NA,Behavioral Economics,Assistant or Associate Professor of Behavioral Science,"The University of Chicago Booth School of Business is seeking to appoint outstanding scholars to the tenure-track position of Assistant or Associate Professor of Behavioral Science beginning in the 2019-20 academic year. We are seeking candidates in the field of applied behavioral economics. Candidates should have a strong background in economics and psychology and have an interest in interacting with both behavioral economists and psychologists. Candidates must have earned a PhD or expect to receive a doctorate in the near future. 

The deadline for applications is March 31, 2019.  However, we will begin formally reviewing economics applications on November 26, 2018 and strongly encourage applicants to submit a complete set of materials by this time. 

To apply, please submit a research and teaching statement, a vita, a written sample of your present work, and two letters of reference at: http://www.chicagobooth.edu/faculty/openings.

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law.

For additional information, please see the University's Notice of Nondiscrimination at https://www.uchicago.edu/about/non_discrimination_statement/.  Job seekers in need of a reasonable accommodation to complete the application process should call 773-834-5286 or email hr@lists.chicagobooth.edu<mailto:hr@lists.chicagobooth.edu> with their request.",NA,NA,NA,UNITED STATES Illinois Chicago,D9 - Micro-Based Behavioral Economics,11/26/2018,TRUE,UNITED STATES,USA,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461287,hr@lists.chicagobooth.edu,26-Nov,26,11,11/26/2018,11/26/2018,11/26/2018,TRUE,FALSE,TRUE
140,813,2018-02,111460449,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Chicago Harris School of Public Policy,NA,NA,NA,Assistant Professor,"The Harris School of Public Policy at the University of Chicago invites applications for junior faculty positions in Energy and Environmental Energy. Applicants must hold a Ph.D. in economics or a closely related field and have a demonstrated scholarly interest in energy economics and policy. Junior applicants are encouraged to apply and must expect to complete their Ph.D. by July 31, 2019. Applicants are required to submit a C.V., two letters of recommendation (three preferred) and one writing sample online at: https://tinyurl.com/yabxwc82. Review of applications will begin November 26, 2018. No applications will be accepted after June 30, 2019.  

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law. 

For additional information please see the University's Notice of Nondiscrimination at http://www.uchicago.edu/about/non_discrimination_statement/. Job seekers in need of a reasonable accommodation to complete the application process should call 773-702-0287 or email ACOppAdministrator@uchicago.edu with their request.  
",Competitive,NA,NA,UNITED STATES Illinois Chicago,Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics,11/16/2018,TRUE,UNITED STATES,USA,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460449,dministrator@uchicago.edu,26-Nov,26,11,11/26/2018,11/26/2018,11/26/2018,TRUE,FALSE,TRUE
141,824,2018-02,111461373,International: Other Academic (Visiting or Temporary),University of Copenhagen,NA,Department of Economics,NA,Postdoctotal Scholarship in Economics,"Post Doc Positions at Center for Economic Behavior and Inequality (CEBI), Department of Economics, University of Copenhagen (UCPH)

CEBI is a new Center of Excellence funded by the Danish National Research Foundation. The overarching goal of CEBI is to provide cutting-edge research on the role of behavior in generating inequality and the underlying sources of such behavioral inequality. The focus is on empirical research and on exploiting the globally unique Danish data research infrastructure that enables CEBI members to combine various population administrative registers on individuals<U+2019> background, choices and outcomes, and also to combine these data with information about behavioral characteristics of individuals obtained from large-scale controlled experiments and surveys. 

CEBI combines several fields and methods: Microeconometrics, Experimental and Survey Methods, Structural Modelling, Public Economics, Labor Economics, Health Economics, Consumption Theory, Political Economics.
The current group includes 9 senior researchers, 8 junior researchers, 12 PhD students and 10 external members from NYU, Pompeu Fabra, Princeton and Z<U+00FC>rich.

For further information about CEBI see www.econ.ku.dk/cebi.

CEBI is looking for excellent candidates with a strong background in the above-mentioned research fields. The positions will have a duration of 3 years. Employment is expected to begin as soon as possible. 

Applications should be received no later than 26 November 2018. Interviews will be organized at the European job market for Economists in Naples, December 6-7, at the AEA meetings in January 4 - 6, 2019 in Atlanta and on Skype. 
Application packages should include cover letter, full CV, names (letters) of references and one or more research papers.
To be considered for these positions, please write in the application the key reasons for applying to become member of CEBI, and indicate whether you will be available for interview in Naples and/or Atlanta.

For further information about CEBI and the Post Doc Positions please contact Center Administrator Tine Ceccardi (tine.ceccardi@econ.ku.dk) or Director Claus Thustrup Kreiner (ctk@econ.ku.dk).

Application to be send via Econjobmarket: https://www.econjobmarket.org/positions?oid=902",NA,NA,NA,DENMARK Denmark Copenhagen,00 - Default: Any Field,11/26/2018,FALSE,DENMARK,DNK,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461373,tine.ceccardi@econ.ku.dk,NA,NA,NA,NA,NA,11/26/2018,FALSE,TRUE,TRUE
142,944,2018-02,111460961,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Toronto Mississauga,NA,Management,Strategy,Assistant Professor - Strategy,"The Department of Management at the University of Toronto Mississauga (UTM) invites applications for a tenure-stream appointment, at the rank of Assistant Professor in the area of Strategy.  The position start date is July 1, 2019. 

Qualified applicants must have a PhD in Management or Economics, with a focus on Strategy by the date of appointment or shortly thereafter.  Knowledge of industrial organization economics and the economics of innovation is expected and evidence of excellence in research and teaching is required.  

All qualified candidates are invited to apply by clicking on the link below.  Applications must include a cover letter, curriculum vitae, job market paper, up to three sample publications, a research statement outlining current and future research interests/accomplishments, a teaching dossier including a statement of teaching philosophy and evaluations (as well as sample syllabi, description of teaching strategies and innovations, links to video lectures, etc., if applicable), and three recent letters of recommendation that comment on the applicant<U+2019>s research and teaching abilities.

Review of applications will begin after November 26, 2018, however the position will remain open until filled.  

Questions about this position may be addressed to mgt.utm@utoronto.ca. 

For full job details, please visit: https://utoronto.taleo.net/careersection/10050/jobdetail.ftl?job=1803707&tz=GMT-04%3A00",NA,NA,NA,CANADA Ontario Mississauga,M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics,11/26/2018,FALSE,CANADA,CAN,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460961,mgt.utm@utoronto.ca,26-Nov,26,11,11/26/2018,11/26/2018,11/26/2018,TRUE,FALSE,TRUE
143,968,2018-02,111461093,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Wisconsin-Madison,College of Agricultural and Life Sciences,Agricultural and Applied Economics,"Agricultural Economics
Applied Economics",Assistant Professor,"The Department of Agricultural and Applied Economics at the University of Wisconsin-Madison seeks a full-time, tenure-track faculty member at the rank of Assistant Professor with a teaching and research focus on the economics of agriculture in the United States. The successful candidate will conduct research and teach undergraduate and graduate courses (current teaching load is two courses per year), and serve as an advisor to graduate and undergraduate students. We seek an agricultural or applied economist with the quantitative and empirical skills needed to contribute to the Department's core missions in the economics of agriculture broadly defined. The successful candidate will also have the opportunity to interact with a new college-wide data science initiative.

Please submit applications by November 26, 2018.  Candidates should apply online at ""Jobs at UW"" (http://jobs.wisc.edu/), under job number 95879. Applications must be received through UW-Madison's online application system.   As part of the online application, and in order to be considered for this position, applicants must upload a CV, statement of interest, a graduate transcript, and one to three writing samples (a minimum of one writing sample is required). Contact information for three references will be requested at the time of application.   Initial interviews will be conducted at the ASSA meeting in Atlanta.  Please email Prof. Paul Mitchell at pdmitchell@wisc.edu with position-related questions. 

UW-Madison is an AA/EEO employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, age, status as a protected veteran, and status as a qualified individual with a disability.

",NA,NA,NA,UNITED STATES Wisconsin Madison,Q1 - Agriculture,11/26/2018,TRUE,UNITED STATES,USA,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461093,pdmitchell@wisc.edu,26-Nov,26,11,11/26/2018,11/26/2018,11/26/2018,TRUE,FALSE,TRUE
144,1026,2018-02,111461478,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",William & Mary,Mason School of Business,Economics,"Managerial Economics
Industrial Organization
Open-economy Macroeconomics
Financial Markets
International Finance
",Clinical Professor of Economics and Finance,"The Finance Area at the Raymond A. Mason School of Business, The College of William and Mary, anticipates one non-tenure-track position in economics beginning in August 2019. Candidates must have a commitment to excellence in teaching and service, and must possess a doctoral degree at the time of appointment, preferably in Economics. We are seeking applicants with expertise in managerial economics, industrial organization, open-economy macroeconomics, financial markets, or international finance.  

Applications should be submitted online at https://jobs.wm.edu/postings/33673 and must include a cover letter, vitae, three letters of reference, and teaching portfolio that may include such items as teaching philosophy, teaching experience, and teaching evaluations. All materials must be submitted electronically. 

For full consideration, your application (including reference letters) must be received by midnight on November 26, 2018. Applications received after this date will be considered as needed. Finance faculty from the Mason School of Business will be interviewing pre-selected candidates at the ASSA Meetings on January 4-6, 2019 in Atlanta, Georgia. 

We value diversity and invite applications from underrepresented groups. William & Mary is an Equal Opportunity/Affirmative Action employer and encourages applications from women, minorities, protected veterans, and individuals with disabilities. The College conducts background checks on applicants for employment. 
",Commensurate with experience,NA,NA,UNITED STATES Virginia Williamsburg,M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics,NA,TRUE,UNITED STATES,USA,26-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461478,,26-Nov,26,11,11/26/2018,11/26/2018,11/26/2018,TRUE,FALSE,TRUE
145,434,2018-02,111461079,International: Other Academic (Visiting or Temporary),Ludwig-Maximilians-Universit<U+00E4>t M<U+00FC>nchen,NA,All Faculties,"Research
Fellowship
Early-Stage
Postdoc
All Fields
Independent Research
Ph.D.
Gradates
Doctoral Degree
All Faculties",15 LMU Research Fellowships,"LMU Munich is one of the leading research universities in Europe. With a 500-year history of scholarly excellence, LMU boasts state-of-the-art facilities, innovative research and transdisciplinary co-operation across all fields, from the sciences to the humanities. LMU is based in Munich <U+2013> and is an important part of Germany<U+2019>s vibrant and dynamic science and technology hub.

As part of the <U+201C>LMU Academic Career Program<U+201D> Ludwig-Maximilians-Universit<U+00E4>t in Munich will award  

15 LMU Research Fellowships 

to excellent early career researchers. 

LMU offers 10 incoming and 5 outgoing Research Fellowships to outstanding postdocs.  
The program will give you the opportunity to carry out your own research project with the support of an LMU professor. Your career will benefit from additional training and mobility measures.

This project has received funding from the European Union<U+2019>s Horizon 2020 research and innovation programme under the Marie Sk<U+0142>odowska-Curie grant agreement No 754388.

www.lmu.de/excellent/research-fellowships",NA,0548-9-12,NA,GERMANY Munich,00 - Default: Any Field,11/28/2018,FALSE,GERMANY,DEU,,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461079,,NA,NA,NA,NA,NA,11/28/2018,FALSE,TRUE,TRUE
146,521,2018-02,111461315,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",North Carolina State University,NA,Economics,Industrial Organization,Assistant Professor,"The Department of Economics in the Poole College of Management of North Carolina State University in Raleigh, North Carolina invites applications for a tenure-track position at the rank of assistant professor in industrial organization.  Responsibilities include: maintain a successful research agenda that produces publications in high-quality peer-reviewed journals; be an effective teacher at the graduate and undergraduate levels; participate in research with graduate students, supervise PhD dissertations; and provide service to the department, college and university. 

Subject to budget contingencies, the appointment will begin on August 16, 2019.  Applicants should hold a PhD by that date.

Women and members of other underrepresented groups are encouraged to apply.  NC State University is an equal opportunity and affirmative action employer.  All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sex, gender identity, age, sexual orientation, genetic information, status as an individual with a disability, or status as a protected veteran.  Individuals with disabilities requiring disability-related accommodations in the application and interview process, please call 919-515-3148.

The department plans to interview candidates at the ASSA meetings in Atlanta next January.  Applicants need to complete both of the following:

(1) Complete an application at http://jobs.ncsu.edu, referencing position number: 00001004, and

(2) A cover letter, curriculum vitae, writing samples, and a minimum of three letters of recommendation must be submitted at https://www.aeaweb.org/joe/.

The deadline for applying is noon (EST), November 28, 2018. 

",NA,NA,NA,UNITED STATES North Carolina Raleigh,L - Industrial Organization,11/28/2018,TRUE,UNITED STATES,USA,28-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461315,,28-Nov,28,11,11/28/2018,11/28/2018,11/28/2018,TRUE,FALSE,TRUE
147,764,2018-02,111461233,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)",University of Amsterdam,Amsterdam School of Economics - Quantitative Economics Section,Econometrics and Actuarial Science & Mathematical Finance,"Econometrics, (Mathematical) Finance, Insurance, Statistics",Tenure Track Assistant Professorships,"The Faculty of Economics and Business (FEB) at the UvA provides academic courses for more than 5,000 students in Economics and Business, Actuarial Sciences, Econometrics & Operations Research, Economics of Taxation, and a variety of post-doctoral courses. The Faculty also hosts research programmes in many specialist areas and employs about 400 people. The FEB has an internationally acclaimed profile and is located in the heart of Amsterdam. FEB consists of the Amsterdam School of Economics (ASE) and the Amsterdam Business School (ABS). ASE is among the top economics research institutes in Europe. It actively participates in the teaching and research activities of the Tinbergen Institute.

Both vacancies are within the Quantitative Economics section in the ASE. This section hosts three research programmes: Actuarial Science & Mathematical Finance, UvA-Econometrics, and Equilibrium, Expectations & Dynamics. The section is also responsible for teaching in the BSc programmes Economics, Actuarial Science and Econometrics and the MSc programmes in Actuarial Science & Mathematical Finance and Econometrics of the FEB.

Job Description:
Candidates are expected to equally contribute to research and teaching. Teaching will be at both the undergraduate (BSc) and the graduate (MSc) level and will range from first-year tutorials to supervising MSc theses and possibly PhD courses. A substantial part of the school<U+2019>s teaching is conducted in English, also at the undergraduate level; non-Dutch speakers are free to teach in English. Research is expected to be aimed at international top journals, in line with the research fellow criteria of the Tinbergen Institute.

Requirements:
The first position is in the research group Econometrics. For this vacancy, all candidates with a strong background in econometrics or statistics will be taken into consideration. The group wishes to expand its research and teaching in the area of machine learning and data science, so candidates with an expertise in these areas are encouraged to apply in particular. Candidates should have or be close to completing a PhD in Economics, Econometrics or Statistics.

The second position is in the research group Actuarial Science & Mathematical Finance, which concerns risk measurement and management for financial institutions such as pension funds and insurance companies. Applicants should have a PhD in mathematical finance, (applied) mathematics, actuarial science, statistics or econometrics, or expect to obtain such a PhD soon. Since we focus on quantitative aspects of risk measurement, strong mathematical skills are essential. Candidates who have a proven research record in the field of mathematical finance are preferred.

Candidates for both positions will be evaluated on their potential for and/or record of excellence in research and teaching. Visibility at relevant international academic conferences and experience in teaching or thesis supervision are highly appreciated.

Further Information:
Prof Peter Boswijk, head of the research group Econometrics
 T: +31 (0)20 525 4316
Prof Michel Vellekoop, head of the research group Actuarial Science & Mathematical Finance
 T: +31 (0)20 525 4210

Appointment:
The selected candidate will be offered a six-year tenure track position as Assistant professor. Upon meeting the criteria for tenure, a permanent contract as Associate professor will be offered.

The gross monthly salary during the first three years will be, depending on experience, between <U+20AC>4,138 and <U+20AC>4,978 (salary scale 11) based on 38 hours per week (+ 16.3% holiday and end-year payments). After a positive evaluation the maximum becomes <U+20AC>5,656 (salary scale 12). This is based on 38 hours per week and in accordance with the Collective Labour Agreement for Dutch Universities, regulating employment conditions at Dutch universities. A substantial reduction in income tax (equal to 30% of taxable salary) may apply to non-Dutch candidates. The UvA offers a very attractive pension scheme.

The intended start date is 1 September 2019.

Job Application:
Applications should be made via the Job Openings for Economists Listings of the AEA. Also please indicate the particular specialisation (Econometrics or Actuarial Science/Mathematical Finance) in your application.

Applicants should provide their CV, two reference letters, a research paper, information about their teaching experiences, and a cover letter describing their research and teaching interests.

The closing date is 28 November 2018.

Interviews will be conducted at the ASSA-AEA meetings in Atlanta, GA, January 2019.

Candidates that cannot attend these meetings are also invited to apply.

Shortlisted candidates will be asked to present one of their papers at a job seminar.","between <U+20AC>4,138 and <U+20AC>5,656 gross per month",vacancy number 18-590,NA,NETHERLANDS Amsterdam,"C - Mathematical and Quantitative Methods
G - Financial Economics",11/28/2018,FALSE,NETHERLANDS,NLD,28-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461233,,NA,NA,NA,NA,NA,11/28/2018,TRUE,TRUE,FALSE
148,19,2018-02,111460934,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",Allegheny College,Social Sciences,Economics,"Environmental Economics
History of Economic Thought/Heterodox Economics
",Assistant Professor,"The Department of Economics invites applications for a tenure-track position beginning August 21, 2019.  We seek candidates who are interested in teaching at a liberal arts institution, and whose primary fields of specialization include environmental/ecological economics and history of economic thought/heterodox economics. In addition to teaching courses in these fields, candidates should be willing to teach introductory and intermediate micro or macro, as well as economic statistics. Candidates will also be expected to participate in delivering college-wide first-year/sophomore seminars. The successful candidate will provide evidence of excellence in teaching and commitment to scholarship. Although ABDs will be considered, candidates must complete their PhD by the time they begin their employment at Allegheny. Teaching load is three courses per semester. 

Allegheny College is a highly selective private liberal arts college in NW Pennsylvania, with an increasingly diverse student body and a dedicated faculty of teacher-scholars. Allegheny College is deeply committed to creating an inclusive community that actively challenges racism, sexism, heterosexism, religious bigotry, and other forms of bias (see Allegheny College Statement of Community). Women, racial and ethnic minorities, and members of other underrepresented groups are strongly encouraged to apply. 

Applicants must be authorized to work in the United States to be considered.  Allegheny College is an Equal Opportunity Employer with a strong commitment to diversity, inclusion, and equity. Allegheny does not discriminate on the basis of race, color, religion, gender, gender identity, gender expression, sexual orientation, age, or national origin.",NA,NA,NA,UNITED STATES Pennsylvania Meadville,Q5 - Environmental Economics,11/30/2018,TRUE,UNITED STATES,USA,,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460934,,NA,NA,NA,NA,NA,11/30/2018,TRUE,FALSE,TRUE
149,61,2018-02,111461451,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)",Bard College Berlin,NA,NA,Macroeconomics,Professor of Economics,"
Bard College Berlin is seeking to appoint a Professor of Economics (W2/Associate Professorship level) from September 2019. Applicants should be applied or theoretical macroeconomists, with a PhD degree, an excellent track record in research and teaching, and an interest in liberal arts education. Demonstrated ability to teach quantitative courses (esp. mathematics for economics) is required. An initial contract of four years (at W2 German salary scale) will be tenured on successful evaluation. Teaching hours are 9 SWS (2-3 courseload). Please send the usual application documents (as PDFs) to jobs@berlin.bard.edu, including a motivation letter, a CV with list of publications, current teaching evaluations, 3 publications, a statement on current and future research interests, a brief description of teaching experience so far (levels of courses taught, and approaches taken) and of how the applicant would teach economics in the framework of the BCB programs. Review of applications will begin after November 30, 2018. Enquiries about the position can be addressed to Prof. Dr. Martin Binder (m.binder@berlin.bard.edu). Bard College Berlin is an equal opportunity employer. 


",NA,NA,NA,GERMANY Berlin,E - Macroeconomics and Monetary Economics,11/30/2018,FALSE,GERMANY,DEU,30-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461451,jobs@berlin.bard.edu,30-Nov,30,11,11/30/2018,11/30/2018,11/30/2018,TRUE,TRUE,FALSE
150,84,2018-02,111461405,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)",Boston University,School of Public Health,Department of Biostatistics,NA,Faculty Positions in Biostatistics,"The Department of Biostatistics at the Boston University School of Public Health seeks candidates for one or more faculty positions to lead and collaborate on innovative biostatistical scholarship, and to teach and mentor students. Preference will be given to the Assistant Professor level, but exceptional candidates at Associate or Full Professor will receive consideration. Applicants should have a Ph.D. in Biostatistics, Statistics, or other quantitatively oriented field and a demonstrated research record, a strong commitment to teaching, and excellent communication and writing skills.  All outstanding applicants are encouraged to apply. The complete listing and information on how to apply can be found at: https://academicjobsonline.org/ajo/jobs/12121. Application review begins November 30, 2018 and will continue until the position is filled. Boston University is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. We are a VEVRAA Federal Contractor.",NA,NA,NA,UNITED STATES Massachusetts Boston,00 - Default: Any Field,2/28/2019,TRUE,UNITED STATES,USA,30-Nov-18,https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461405,,30-Nov,30,11,11/30/2018,11/30/2018,11/30/2018,TRUE,TRUE,FALSE
