"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"28",61,"2018-02",111461639,"US: Other Academic (Visiting or Temporary)","National Bureau of Economic Research",NA,NA,"Economics of Energy
Energy Markets
Energy Policy
Fracking
Infrastructure 
Renewable Energy
International Trade
Public Economics
Innovation Economics
","Pre-Doctoral Fellow, Energy Economics","NBER<U+2019>s Pre-Doctoral Fellowship Program on Energy Economics, supported by the Alfred P. Sloan Foundation, is sponsoring three dissertation fellowships for doctoral students in economics. Topics should emphasize issues that are relevant to energy markets and policy in the U.S. Areas of inquiry may include, but are not limited to, energy market design, innovation and productivity in energy markets, the economics of the fracking boom, energy transmission/distribution, infrastructure investment, the effects of regulatory policies on energy supply and demand, energy efficiency, and the economics of renewable energy. Students in fields including industrial economics, international trade, public economics, and innovation economics are encouraged to apply. 

Each fellowship offers a $34,000 stipend for academic year 2019-2020, $3,500 for research support such as travel expenses, and tuition up to $12,000. Fellows will have an opportunity to attend the NBER Summer Institute workshop on Energy and Environmental Economics. Renewal for 2020-21 is possible.

An applicant must be enrolled as a full-time Ph.D. student at a U.S. or Canadian college or university, must have advanced to dissertation candidacy status by fall 2019, and must not expect to complete the dissertation in 2020. NBER strongly encourages applications from women, minorities, people with disabilities, and veterans.","$34,000",NA,NA,"UNITED STATES Massachusetts Cambridge","L - Industrial Organization
O - Economic Development, Innovation, Technological Change, and Growth
Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics",2018-12-09,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461639","",NA,NA,NA,NA,NA,2018-12-09,FALSE,TRUE,TRUE
"29",62,"2018-02",111461642,"US: Other Academic (Visiting or Temporary)","National Bureau of Economic Research",NA,NA,"Social Security 
Retirement
Disability
Health
Employment
Social Insurance
","Pre-Doctoral Fellow, Retirement and Disability Policy","NBER<U+2019>s Fellowship Program in Retirement and Disability Research, supported by the Social Security Administration, seeks applications from doctoral students for research aimed at the health, labor, behavioral, and other economic or policy aspects of retirement and/or disability.

The purpose of the fellowship is to provide time and resources for independent research, with supervision from one<U+2019>s dissertation advisor. Selections are based on reviewers<U+2019> assessment of the policy relevance of the proposed research and potential to make an important contribution to understanding of retirement and/or disability. 

The fellowship offers a 12-month stipend of $24,324 and covers tuition at the fellow<U+2019>s home institution (up to $16,000) plus health insurance and limited funds for research expenses and travel. A research paper or progress report on the funded topic must be submitted by the end of the fellowship year, and will be a critical component of renewal applications. 

Applicants must be enrolled as a full-time PhD student at a North American college or university,address a topic directly relevant to retirement or disability policy, and be recommended by their dissertation supervisor. NBER is not able to sponsor a visa for this position. 

NBER strongly encourages applications from women, minorities, people with disabilities, and veterans. 
","$24,324",NA,NA,"UNITED STATES Massachusetts Cambridge","H - Public Economics
I - Health, Education, and Welfare
J - Labor and Demographic Economics",2018-12-09,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461642","",NA,NA,NA,NA,NA,2018-12-09,FALSE,FALSE,TRUE
"30",105,"2018-02",111461550,"International: Other Academic (Visiting or Temporary)","University of Bonn",NA,"Department of Economics /Institute for Finance & Statistics","Finance
Financial Economics
Banking
","Research Fellow","The Institute for Finance & Statistics at the University of Bonn, Germany, seeks to fill a position as

Research Fellow in Financial Economics.

The position is comparable to an assistant professorship without tenure. It is initially offered for a three-year period with an extension for another three years.

Candidates should have, or expect to complete in 2019, a Ph.D. in economics or finance and should show a strong research potential. A specialization in banking would be welcome.

The Department of Economics provides a stimulating research environment in finance and economics.

Please upload your cover letter, CV, transcripts, job market paper at https://www.finance.uni-bonn.de/current-job-offer/ and have 2-3 letters of reference sent directly to finance-hiring@uni-bonn.de by 10 December 2018. Candidates can
be interviewed at the AFA meetings in Atlanta from 4<U+2013>6 January 2019.

Additional assistant professorships in economics (including finance) are offered within the Cluster of Excellence ECONtribute: Markets & Public Policy. Interested candidates should apply to both types of positions separately.

For further information, please contact finance-hiring@uni-bonn.de.

The University of Bonn is committed to equal opportunity employment and strives for diversity. We therefore especially encourage applications from female candidates. The position is offered subject to the Rector<U+2019>s approval.",NA,NA,NA,"GERMANY NRW Bonn","G - Financial Economics",2018-12-10,FALSE,"GERMANY NRW","DEU","10 December 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461550","finance-hiring@uni-bonn.de",NA,NA,NA,NA,NA,2018-12-10,FALSE,TRUE,TRUE
"31",133,"2018-02",111461705,"Full-Time Nonacademic","Workers Compensation Research Institute",NA,NA,"Health Economics
Labor Economics","Director of Research","The Workers Compensation Research Institute (WCRI) seeks a Director of Research.  WCRI, a nonpartisan, member-supported nonprofit, is recognized as the leading public policy research organization on workers<U+2019> compensation issues.  WCRI studies are used by public officials, business, and labor to understand system performance and shape legislative and administrative changes.  WCRI researchers work on a range of empirical studies, including analyses of workers<U+2019> compensation cost drivers, benefit adequacy, dispute resolution, and patient outcomes assessment. WCRI researchers have access to a unique database that has over 30 million episodes of disability and more than 20,000 interviews with injured workers. 

The Director is the organization<U+2019>s chief scientist, leading or approving the design of studies, overseeing their progress, and serving as the quality control officer for WCRI research. He/she creates WCRI<U+2019>s annual research agenda, developing projects to accomplish the needs identified by WCRI research committees. He/she is responsible for assessing and approving the technical feasibility of proposed projects and associated resources, providing direction and methodological mentoring to research staff, and working collaboratively with staff to maintain execution of research and data management functions. He/she may be personally involved in conducting high priority projects, and identifies and engages outside expertise when needed. He/she implements and monitors the quality assurance processes which result in the highest degree of objectivity, integrity, and technical accuracy. The Director also presents the results of WCRI studies to policymakers and other system stakeholders and participates in key revenue raising activities and events. 

Applicants should possess leadership stature in a relevant applied area of research, as recognized by authorities in the field and demonstrated in the course of at least 10 years of experience in policy relevant research. Experience focused on workers<U+2019> compensation systems is a plus, but not required if the desire and capacity to become expert in this field are present.  Applicants should possess specific experience in applying advanced quantitative research techniques to public policy issues. A PhD in economics, statistics, health policy, operations research, or public policy is greatly preferred and experience with health and/or labor policy issues is a major plus.  Excellent written and oral communications skills are required. 

WCRI offers competitive salary and benefits packages. Submit applications through JOE, or to Personnel, WCRI, 955 Massachusetts Ave., Cambridge, MA, 02139--or to personnel@wcrinet.org. Include a cover letter, vita, and research paper. WCRI will be interviewing at the 2019 ASSA meetings in Atlanta. An equal opportunity/affirmative action employer.",NA,NA,NA,"UNITED STATES Massachusetts Cambridge","I0 - General
J0 - General",2018-12-10,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461705","personnel@wcrinet.org",NA,NA,NA,NA,NA,2018-12-10,TRUE,FALSE,TRUE
"32",119,"2018-02",111461615,"International: Other Academic (Visiting or Temporary)","University of New South Wales, Sydney","UNSW Business School","ARC Centre of Excellence in Population Ageing Research (CEPAR)","Econometrics
Health
Education
Welfare
Labor
Demographic Economics
Microeconomics
","Postdoctoral Research Fellow","Applications are invited for the position of Postdoctoral Research Fellow at the Australian Research Council Centre of Excellence in Population Ageing Research (CEPAR), a multidisciplinary research centre established across five Australian universities. 

The Postdoctoral Research Fellow will work with Professor Michael Keane at the University of New South Wales, Sydney on projects in the area of discrete choice modelling, with applications to health, labor supply and retirement, and insurance. Currently CEPAR is engaged in research that emphasizes the extension of rational choice theory to handle complex choice situations (e.g., contexts with many choice alternatives or where the alternatives themselves are very complex).

The Fellow will also be responsible for producing high quality research (individually and collaboratively) to be published in major international journals, and carrying out activities to maintain and develop his/her scholarly research as well as to enhance the profile of the Centre. 

The position is full-time fixed term for three years, subject to the completion of a satisfactory probation period. Opportunities may exist to undertake some teaching in the School.

UNSW aspires to be the exemplar Australian university and employer of choice for people from diverse backgrounds. UNSW aims to ensure equality in recruitment, development, retention and promotion of staff, and that no-one is disadvantaged on the basis of their gender, cultural background, disability, sexual orientation or identity. We encourage everyone who meets the selection criteria to apply.

Postdoctoral fellowship applicants must have completed (or be near completion of) a PhD in economics, econometrics or related discipline; a proven ability to produce quality research (including thesis papers and any additional publications); high level skills in stochastic analysis, theory and modelling; excellent computing and communications skills; and the ability to work both independently and as a member of a research team.

Application Process: All applications should be submitted online at http://www.econjobmarket.org. Applications must include a letter of application, a curriculum vitae, at least one research paper, and three letters of reference. A representative of CEPAR will be interviewing at the AEA meetings in Atlanta, 4-6 January 2019. For information regarding CEPAR, please visit www.cepar.edu.au. Enquiries to Professor Michael Keane (m.keane@unsw.edu.au)","AUD105,108 - 123,908",NA,NA,"AUSTRALIA NSW Kensington","00 - Default: Any Field",2018-12-14,FALSE,"AUSTRALIA NSW","AUS","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461615","m.keane@unsw.edu.au",NA,NA,NA,NA,NA,2018-12-14,FALSE,TRUE,TRUE
"33",104,"2018-02",111461551,"US: Other Academic (Visiting or Temporary)","University of Alaska Anchorage","Institute of Social and Economic Research",NA,"Health Economics
Health Policy
Health Behavior
Applied Microeconomics
Public Economics
","Postdoctoral Researcher","University of Alaska Anchorage
Institute of Social and Economic Research
Title: Postdoctoral Research Associate

Summary: 
The Institute of Social and Economic Research (ISER) at the University of Alaska Anchorage (UAA) is seeking a bright creative scholar with interests in health economics and health policy to join our interdisciplinary research team. Our team explores research questions in health issues important to Alaska and nationwide through analyses related to healthcare spending, implementation science, and program evaluation. Preference will be given to candidates with strong training in applied microeconomics, and interest in policy relevant questions. Responsibilities include 1) engaging in high quality research that informs public policy and that leads to publications in top journals, and 2) working collaboratively on research projects with members of the Institute of Social and Economic Research and the Center for Behavioral Health Research and Services. Salary will be $65-75,000 per year, depending on qualifications. The successful candidate will also receive a generous benefits package and relocation funds. The appointment is for one year, renewable for a second year subject to satisfactory performance. 

Key Responsibilities:
1.	Develop a strong record of research excellence in health areas of importance in Alaska and nationwide.
2.	Work collaboratively on research projects with members of the Institute of Social and Economic Research and the Center for Behavioral Health Research and Services.

Qualifications (Required):
1.	Ph.D. in Economics or closely related field, earned in the last three years from the date of appointment.
2.	Strong analytical, research, statistical, and quantitative skills.
3.	Ability to write clearly, professionally, and persuasively.
4.	Effective communication skills.

Qualifications (Preferred): 
1.	Knowledge of Stata, R, ArcGIS.
2.	Experience working with large datasets.
3.	Strong economic modeling skills.

About the Institute of Social and Economic Research:
The Institute of Social and Economic Research (ISER) is an interdisciplinary, policy-oriented, social science research institute with a 50-year history of high-quality research in areas ranging from energy and fisheries to climate change and fiscal policy. The Center for Behavioral Health Research and Services (CBHRS), a center within ISER, provides scientific expertise, partnerships, and resources to promote health and improve health outcomes for communities and individuals across the lifespan. ISER and CBHRS have a strong group of faculty and research professionals who are regularly called upon by state and federal legislators, policymakers, and program leaders for insight into legislative and regulatory issues. 

Application Procedure: 
Apply at http://careers.alaska.edu/cw/en-us/job/510568/post-doctoral-fellow
Candidates must submit to the website:
1. A cover letter addressing: a) general educational background and experience; and b) interest in, and qualifications for, conducting research on economic policy issues.
2. Curriculum vitae.
3. A writing sample demonstrating the ability to conduct good economic research and communicate the results well.
4. A graduate school transcript (unofficial transcripts are acceptable; UAA must receive official transcripts and proof of degree by the time of hire).

Application deadline: 12/31/2018
Review of applications will begin immediately and continue until the position is filled. We will be interviewing at the AEA conference in Atlanta.

For more information about this position, or how to apply, contact the search committee chair, Mouhcine Guettabi, at mguettabi@alaska.edu or 907-786-5496.","65,000-75,000",NA,NA,"UNITED STATES Alaska Anchorage","I1 - Health",2018-12-31,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461551","mguettabi@alaska.edu",NA,NA,NA,NA,NA,2018-12-31,FALSE,FALSE,TRUE
"34",16,"2018-02",111461631,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","East Carolina University","Integrated Coastal Programs","Department of Coastal Studies","Environmental Economics","Integrative Modeler Focused on Coastal Natural/Human Systems","East Carolina<U+2019>s Department of Coastal Studies invites applications for a tenured/tenure-track appointment in integrative coastal natural/human systems modeling. We seek a candidate with demonstrated ability and experience in integrating disciplinary models and approaches in a framework that facilitates research into complex natural resource and environmental issues. Core disciplinary expertise in Economics is a preferred qualification, as is experience working in multidisciplinary research groups.

This position will be located at the Coastal Studies Institute (CSI) on Roanoke Island (http://www.coastalstudiesinstitute.org) on North Carolina<U+2019>s Outer Banks. With a campus spanning 213 acres of marshes, scrub wetlands, forested wetlands, and marine ecosystems, CSI is an interdisciplinary coastal field laboratory with active research, education and outreach programs. It is currently undergoing significant growth. This position will part of a four-person cohort https://ecu.peopleadmin.com/postings/22639). These positions are part of a major ECU research initiative focused on ocean margins.  We seek creative and rigorous scholars committed to working across disciplinary boundaries to shed light on complex problems resulting from the interaction of people and the natural environment. Although these are research-focused positions, we seek innovative teachers to participate in the department<U+2019>s interdisciplinary PhD program and develop place-based classes and short courses at ECU<U+2019>s Outer Banks campus. 

",NA,NA,NA,"UNITED STATES North Carolina Wanchese","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics",2019-01-15,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461631","",NA,NA,NA,NA,NA,2019-01-15,TRUE,FALSE,TRUE
"35",20,"2018-02",111461676,"International: Other Academic (Visiting or Temporary)","Erasmus University Rotterdam","Erasmus School of Economics",NA,"Economics
Econometrics
Management Science
Applied Economics
Finance & Accounting
Marketing","PhD Vacancies","PhD vacancies at Erasmus School of Economics (Erasmus University Rotterdam)

Erasmus School of Economics (ESE) has 10 open PhD positions.

These projects are hosted by ESE and are affiliated with one of ESE<U+2019>s graduate schools: ERIM or the Tinbergen Institute. ESE has a long tradition of academic and applied research, and is a leading academic institution, hosting some of the world<U+2019>s foremost economists in all major areas of economics and business economics.

<U+2022>	For more information about ESE visit: http://www.eur.nl/ese/english
<U+2022>	For more information about the Tinbergen Institute visit http://www.tinbergen.nl
<U+2022>	For more information about ERIM visit: http://www.erim.eur.nl/

Candidate Profile and Admission Requirements:
Potential PhD candidates are expected to have:
<U+2022>	A (Research) Master<U+2019>s degree in a discipline relevant to the PhD project
<U+2022>	Excellent study results 
<U+2022>	Strong and explicit interest and motivation for scientific research
<U+2022>	Excellent command of English (minimum CEFR level C1)

Furthermore, candidates are required to be admissible to either ERIM (ERIM admission requirements) or the Tinbergen Institute (Tinbergen admission requirements) (depending on the specific project). 

Moreover, Candidates are selected on the basis of their CVs, academic references, and interview(s) with potential supervisors. 

Conditions of employment
Our PhD projects are fully funded and salaried positions with a duration of 3 or 4 years (depending on pre-education), meaning that appointed PhD candidates are employees (promovendus) of Erasmus University Rotterdam. Salary and benefits are in accordance with the Collective Labour Agreement for Dutch Universities (CAO-NU). The monthly salary for PhD candidates starts at <U+20AC> 2.266, rising each year up to a maximum of <U+20AC> 2.897 in the final year (2018 figures, gross and fixed amounts, in case of fulltime employment). In addition, the EUR pays an 8% holiday allowance and an end-of-year payment of 8.3%, along with 29 leave days in the case of full time employment. The candidate's performance is evaluated after 18 months and if it is sufficiently strong, the contract is extended for the remainder of the project.

The preferred starting date of PhD appointment is September 1st, 2019.

Contract type: Temporary, 3 or 4 years.

To apply: https://www.eur.nl/en/ese/working/phd-vacancies

","<U+20AC> 2.266 - <U+20AC> 2.897","12120001.001.154",NA,"NETHERLANDS Zuid-Holland Rotterdam","00 - Default: Any Field",2019-01-15,FALSE,"NETHERLANDS","NLD","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461676","",NA,NA,NA,NA,NA,2019-01-15,FALSE,TRUE,TRUE
"36",12,"2018-02",111461591,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Duke University",NA,NA,"Economics
Philosophy","Open Rank Faculty in Economics, Philosophy or Political Science","The position will begin in July 2019. Applicants must have the PhD in hand no later than June 30, 2019. The successful applicant will possess a research and teaching interest in the history of economics, as well as in either philosophy or political science or another field in economics.  A willingness to be substantially engaged with the mission of Duke<U+2019>s Center for the History of Political Economy is an indispensable requirement for the position. The Center is an active research group that sponsors pre-doctoral and post-doctoral fellows, and visiting senior scholars.  Its program includes an active seminar and workshop series, an annual conference, and annual summer schools in the history of economics.  The Center works closely with the Rubenstein Library in the maintenance and development of the Economists<U+2019> Papers Archive.  The Center is the editorial home of the journal History of Political Economy, and it supports a working paper series. (Further information is available at https://hope.econ.duke.edu/ )  Applications may be submitted online at https://academicjobsonline.org/ajo/jobs/12498. No paper applications will be accepted unless specifically solicited. Applications must include a CV, cover letter, and the names of at least three references (but no letters of reference). Submissions received by 12/1/2018 guaranteed full consideration. Open until filled.","Varies with rank",NA,NA,"UNITED STATES North Carolina Durham","B4 - Economic Methodology
B - History of Economic Thought, Methodology, and Heterodox Approaches",2019-01-31,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461591","",NA,NA,NA,NA,NA,2019-01-31,TRUE,FALSE,TRUE
"37",86,"2018-02",111461648,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Tennessee Technological University","College of Business Administration","Economics Finance and Marketing","Economics
Macroeconomics
Microeconomics
Econometrics
Department Chair
AACSB","Chairperson","Chairperson, Economics, Finance and Marketing, Tennessee Tech University. 

The successful candidate will be an experienced and proactive leader who will coordinate course and program scheduling, conduct long-term strategic planning, maintain oversight of curriculum, refine departmental goals, engage the business community, and conduct and promote quality teaching, research, and service. 

Qualifications:
A doctorate in Economics, Finance, Marketing or related field from an AACSB accredited school. Five years of full-time undergraduate and graduate teaching and a record of refereed publications and professional service commensurate with appointment as an associate or full professor consistent with AACSB standards.  Excellent communication, interpersonal, and teamwork skills. Ability to interact effectively with other academic departments and operating units. Demonstrated ability to form effective partnerships across campus and the business community. A complete position summary and application procedure is available at https://jobs.tntech.edu. Screening of applicants will begin January 2, 2019 open until filled. Tennessee Tech University is an AA/EEO employer and does not discriminate on the basis of race, color, religion, ethnic or national origin, sex, disability, age (40 and over), status as a protected veteran, genetic information or any other category protected by federal or state law. Inquiries regarding the nondiscrimination policies should be directed to equity@tntech.edu.",NA,NA,NA,"UNITED STATES Tennessee Cookeville","00 - Default: Any Field",2019-01-31,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461648","equity@tntech.edu",NA,NA,NA,NA,NA,2019-01-31,TRUE,TRUE,FALSE
"38",125,"2018-02",111461691,"International: Other Academic (Visiting or Temporary)","University of Zurich","Faculty of Business, Economics and Informatics","Department of Economics",NA,"Postdoctoral Researcher in Economics","The Department of Economics of the University of Zurich invites applications for the position of a Postdoctoral Researcher in Economics. Preferred research fields include Labor Economics, International Trade, Macroeconomics, Political Economy, and Urban Economics.

The one-year Postdoc will start in the fall of 2019. The position has a competitive salary, travel funding, and no teaching obligations. It is ideal for successful junior market candidates who want to fully focus on their research for a year prior to starting an Assistant Professorship at another university. A research collaboration with the sponsor of the position (Prof. David Dorn) is possible but not required.

The University of Zurich offers one of the most exciting and international research environments in Europe. The working language is English, and knowledge of German is not necessary.

Complete applications including cover letter, CV, job market paper, and at least 3 letters of recommendation will be reviewed from Nov 20th, 2018 onwards. Interviews will be conducted at the ASSA meetings in Atlanta in January 2019 and via skype. 

Applications should be submitted online at https://econjobmarket.org. If you should have questions about the application procedure, please contact Anne Sander (anne.sander@econ.uzh.ch).",NA,NA,NA,"SWITZERLAND Zurich","E - Macroeconomics and Monetary Economics
F - International Economics
H - Public Economics
I - Health, Education, and Welfare
J - Labor and Demographic Economics
O - Economic Development, Innovation, Technological Change, and Growth
R - Urban, Rural, Regional, Real Estate, and Transportation Economics",2019-01-31,FALSE,"SWITZERLAND","CHE","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461691","anne.sander@econ.uzh.ch",NA,NA,NA,NA,NA,2019-01-31,FALSE,TRUE,TRUE
"39",131,"2018-02",111461667,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Washington University in St. Louis","Olin Business School","Economics","Applied Microeconomics
Microeconomic Theory","Faculty Positions in Economics","The Economics Group at the Olin Business School at Washington University in St. Louis is seeking exceptional candidates for tenured and tenure-track faculty positions, beginning in Fall 2019, to teach courses in Economics and/or related areas, conduct research, and publish in peer-reviewed journals. We are especially interested in applications from candidates in applied microeconomics (e.g., labor, industrial organization, public economics, health economics) and microeconomic theory. 

Candidates for associate and full professor should have their PhD in Economics or a related field, a substantial record of scholarship, a commitment to teaching excellence, and an international reputation.  Candidates at the advanced assistant professor level should have their PhD in Economics or a related field, and a developing record of scholarship and a commitment to excellent teaching.
  
The Olin Business School has over 90 full-time faculty and offers degree programs at the bachelor<U+2019>s, master<U+2019>s, and Ph.D. level.  The School has excellent general support for both research and teaching.  More information about the school and current faculty can be found at http://www.olin.wustl.edu/.

Submission of applications:  Please submit the specified materials online at https://econjobmarket.org.  Conditional on lines being available, application review will continue until all positions are filled.

If you experience complications submitting your materials, please contact Kristen Jones, Faculty Recruitment Coordinator, Washington University in St. Louis, Olin Business School at Kristen.jones@wustl.edu. 

Diversity and Inclusion are core values at Washington University, and the strong candidate will demonstrate the ability to create inclusive classrooms and environments in which a diverse array of students can learn and thrive.

Washington University seeks an exceptionally qualified and diverse faculty; women, minorities, protected veterans, and candidates with disabilities are strongly encouraged to apply.

Washington University in St. Louis is committed to the principles and practices of equal employment opportunity and especially encourages applications by those underrepresented in the academic fields. It is the University<U+2019>s policy to recruit, hire, train, and promote persons in all job titles without regard to race, color, age, religion, sex, sexual orientation, gender identity or expression, national origin, protected veteran status, disability, or genetic information. 
",NA,NA,NA,"UNITED STATES Missouri Saint Louis","D - Microeconomics",2019-01-31,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461667","risten.jones@wustl.edu",NA,NA,NA,NA,NA,2019-01-31,TRUE,FALSE,TRUE
"40",6,"2018-02",111461655,"International: Other Academic (Visiting or Temporary)","Bocconi University",NA,"Economics",NA,"Post-Doctoral Researcher Position","Bocconi University is offering one post-doctoral research position in Economics of Crime starting on September 1st, 2019.The position is financed by the Endowed Associate Professorship in the Economic Analysis of Crime(Prof.Pinotti). 

The successful candidate will be a young researcher with strong quantitative skills, holding (or being close to complete) a PhD in Economics or related disciplines.(S)he will conduct independent research while concurrently collaborating with Prof.Pinotti and other Bocconi professors on ongoing projects in the area of crime and related fields (political economy, labor, and development).

The contract will run for 2 years, renewable after the first 2 years.The renewal will be based solely on satisfactory performance.There are no teaching obligations for the entire duration of the contract.Generous research funds will also be available. 

Candidates for the positions should submit to recruiting-adr@unibocconi.it: the application form, a cover letter, up to 4 reference letters, a CV, a job market paper and a list of other papers and publications. Applications will be considered on a rolling basis starting immediately. 

Interviews may be arranged on Skype, at the European Job Market in Naples (December 6-7, 2018) and at the ASSA Meetings in Atlanta (January 4-6, 2019).

Enquiries to:
- Professor Pinotti, paolo.pinotti@unibocconi.it 
- Administrative: erika.somma@unibocconi.it","Euro 40.000",NA,NA,"ITALY Lombardy Milan","00 - Default: Any Field",2019-02-01,FALSE,"ITALY","ITA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461655","recruiting-adr@unibocconi.it",NA,NA,NA,NA,NA,2019-02-01,FALSE,TRUE,TRUE
"41",71,"2018-02",111461609,"US: Other Academic (Visiting or Temporary)","Princeton University","Department of Economics","Industrial Relations Section",NA,"Postdoctoral Research Associates","Postdoctoral Research Associates AY2019-2020

The Industrial Relations Section (IRS) and the Department of Economics invite outstanding researchers to apply for appointments as IRS Postdoctoral Research Associates. Current IRS research interests cover labor economics, broadly defined, and include but are not limited to: aspects of unemployment and racial discrimination, the economics of labor supply and retirement, education,wage and employment determination, labor turnover and job duration, and labor unions. Research Associates will work closely with one or more IRS faculty members during their stay and participate in the activities of the IRS, including faculty-graduate seminars, workshops and public lectures, and enjoy access to a wide range of other activities throughout the University. Postdoctoral Research Associates may participate in the teaching program depending on departmental need, if mutually agreed. The program is open to all regardless of citizenship, and does not support work towards the completion of a degree. The term of appointment is one year.   

Applicants must apply online at https://www.princeton.edu/acad-positions/position/9363and submit a cover letter, CV, samples of original work and contact information for three references. Applicants must have received a PhD in Economics within the past three years, and must not be employed by another institution during their appointment at Princeton.",NA,NA,NA,"UNITED STATES New Jersey Princeton","J0 - General
J - Labor and Demographic Economics",2019-03-31,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461609","",NA,NA,NA,NA,NA,2019-03-31,FALSE,FALSE,TRUE
"42",8,"2018-02",111461679,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Butler University","Lacy School of Business","Economics, Law and Finance","Economics
Economic History
Comparative Economics
Law and Economics
Political Economics","Assistant/Associate/Efroymson Endowed Chair in Economics","The Lacy School of Business invites applications for a tenure-track position in Economics at either the assistant or associate professor rank.<U+00A0><U+00A0> While this is an open search, appropriately qualified candidates will be considered for the endowed Clarence Efroymson Chair in Economics with the rank of associate professor.<U+00A0>

Candidates at any level must have a Ph.D. in Economics and demonstrate that they will be excellent teachers. Preference will be given to candidates who (1) demonstrate a willingness to teach various upper level economics electives, especially those of interest to undergraduate liberal arts and sciences students, and (2) have published in more than one subfield of economics and are interested in interdisciplinary research.<U+00A0> Potential fields of expertise include (but are not limited to): Economic History, Comparative Economic Systems, Law & Economics, Environmental and Resource Economics, Public Economics, and Political Economy.  The economists are housed in the Lacy School of Business. <U+00A0>Students in the business school can earn a Bachelor of Science in Economics. <U+00A0>Students in the College of Liberal Arts and Sciences can earn a Bachelor of Arts in Economics.

Fully accredited by AACSB-International, the Lacy School of Business enrolls over 1100 full-time undergraduates and nearly 250 part-time MBA students.  It has a Master of Professional Accounting program and a Master of Risk and Insurance program.  Butler provides personalized liberal and professional education to 4,400 undergraduate and 500 graduate students in its six colleges. 

Butler University is committed to enhancing the diversity of the student body and our faculty and staff.<U+00A0>In addition, hiring decisions are made on the basis of an individual's qualifications, past experience, overall performance, and other employment-related criteria.<U+00A0>Butler University provides equal opportunities for employment and advancement for all individuals, regardless of age, gender, race, religion, color, disability, veteran status, sexual orientation, national origin, or any other legally protected category.",NA,NA,NA,"UNITED STATES Indiana Indianapolis","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461679","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE
