"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"406",32,"2018-02",111460973,"Full-Time Nonacademic","Analysis Group, Inc.",NA,NA,NA,"Associate Consultant","Analysis Group is one of the largest economics consulting firms, with more than 900 professionals across 14 offices in North America, Europe, and Asia.  Since 1981, we have provided expertise in economics, finance, health care analytics, and strategy to top law firms, Fortune Global 500 companies, and government agencies worldwide. Our internal experts, together with our network of affiliated experts from academia, industry, and government, offer our clients exceptional breadth and depth of expertise. 

In addition, we have a large health economics and outcomes research practice with opportunities in this area to focus on projects that involve identifying valuable research questions, designing and implementing data-intensive analyses (including development of innovative analytical methods), and disseminating research findings through conference presentations and peer-reviewed publications. 

We seek Ph.D. candidates who are passionate about solving the economic, financial, and business challenges our clients face. Candidates should have completed or be close to completing a graduate degree in economics, finance, or general business with expertise in areas such as price theory, finance, industrial organization, labor economics, health economics, accounting, marketing, survey design, econometrics, market structure, and competitive economics. We are especially interested in candidates with strong communication and empirical skills and the ability to work in a team environment. 

Responsibilities and work experiences typically include:

<U+2022> Identifying key economic issues and developing relevant analytical frameworks
<U+2022> Formulating economic and financial models 
<U+2022> Conducting empirical studies 
<U+2022> Performing quantitative and qualitative research
<U+2022> Collaborating with academic and in-house experts 
<U+2022> Communicating complex ideas in written, oral, and presentation forms
<U+2022> Thinking creatively about how leading-edge analytics and emerging data sources can address clients' most pressing business challenges
<U+2022> Helping companies leverage analytic tools to better manage innovation

Analysis Group, Inc. has opportunities in Boston, Chicago, Dallas, Denver, Los Angeles, Menlo Park, Montreal, New York, San Francisco, and Washington DC. Our healthcare opportunities are located in Boston, London, Los Angeles, Menlo Park,
Montreal, San Francisco, and New York.

Visit our website at http://www.analysisgroup.com/careers/join-us/

Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities.

Please view Equal Employment Opportunity Posters provided by OFCCP here.

The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor's legal duty to furnish information. 41 CFR 60-1.35(c)",NA,NA,NA,"UNITED STATES Massachusetts Boston
UNITED STATES Illinois Chicago
UNITED STATES Texas Dallas
UNITED STATES Colorado Denver
UNITED STATES California Los Angeles
UNITED STATES New York New York
UNITED STATES California Menlo Park
UNITED STATES California San Francisco
UNITED STATES District of Columbia Washington DC
CANADA Quebec Montreal","C1 - Econometric and Statistical Methods and Methodology:  General
D - Microeconomics
G - Financial Economics
I1 - Health
J - Labor and Demographic Economics
L - Industrial Organization
M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics
Q4 - Energy
Q5 - Environmental Economics
00 - Default: Any Field",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460973","",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"407",50,"2018-02",111460483,"Full-Time Nonacademic","Bank for International Settlements","Monetary and Economic Department",NA,"Banking
Macroeconomics
","Economist/Senior Economist","The Bank for International Settlements (BIS) invites applications for the position of Economist/Senior Economist in its Monetary and Economic Department. We welcome applications from recent PhDs as well as from candidates with several years of professional experience.

The BIS serves as a forum for global central bank cooperation. Economists in its Monetary and Economic Department analyse policy issues for the world<U+2019>s major central banks and financial regulators, and organise discussions among central bank governors and other senior officials. They are closely involved in the international supervisory reform process, and their research appears in BIS publications as well as in major academic journals, attracting a worldwide audience of policymakers, academics and market participants.

Basic qualifications and requirements are a PhD in economics or finance, preferably in the areas headlined; a strong interest in policy-oriented research and analysis; demonstrable ability to identify and address complex policy issues; and excellent writing skills in English.

The successful candidate is expected to conduct and publish self-directed policy-oriented research on topics relevant for the central bank and financial regulatory community, contribute to the drafting of policy notes for meetings of central bank officials, serve in policy working groups and committees, and advise senior management on issues within their field of expertise. 

The BIS is able to recruit globally, regardless of nationality, and offers competitive conditions of employment, an attractive lifestyle in Switzerland, and an opportunity to analyse and shape financial policy and regulation. 

The BIS employs staff on both open-ended and fixed-term contracts. However, all new entrants are initially recruited on a fixed-term basis. 

The BIS is fully committed to equal opportunity employment and strives for diversity among its staff. We encourage applications from female candidates.

Please apply with your cover letter, CV, job market paper, at least one recent research paper and three letters of reference to the link below by 30 November 2018. Shortlisted candidates will be interviewed at the ASSA meetings in Atlanta, Georgia from 4<U+2013>6 January 2019.
",NA,NA,NA,"SWITZERLAND Basel","E - Macroeconomics and Monetary Economics
G - Financial Economics
F - International Economics",2018-11-30,FALSE,"SWITZERLAND","CHE","30 November 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460483","",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"408",60,"2018-02",111460922,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Bard College",NA,"Economics",NA,"Assistant Professor of Economics","JEL classifications
D63 Equity, Justice, Inequality, and Other Normative Criteria and Measurement
F. International Economics
N. Economic History

The Economics Program at Bard College invites applications for a full-time, tenure track position in economics at the rank of assistant professor, to begin Fall 2019. The candidates<U+2019> work should complement the department<U+2019>s existing pluralistic orientation. Fields of particular interest include International Macro/Trade, Growth, Income Inequality and/or American or European Economic History. 

The successful candidate will teach in the core curriculum areas, as well as in the areas of her or his specialty. We welcome candidates who are broadly trained and interested in economic policy. The successful candidate will have a commitment to innovative undergraduate teaching at a liberal arts college; maintaining an active research program; contributing to the general education curriculum; and engaging with the life of the college.  Candidates must hold a Ph.D. ABDs with dissertation defense plans before the starting date will be considered. 

Located 90 miles north of New York City in the Hudson Valley region, Bard is a highly selective liberal arts college with a commitment to innovative teaching, interdisciplinary curricular programs and the integration of research and teaching. The Bard campus is the home of the Levy Economics Institute, which hosts conferences and seminars, runs an innovative master<U+2019>s program, publishes research on matters of economic policy, and offers opportunities to faculty and students not typically available at an undergraduate college. For further information on the Program, see the program website http://economics.bard.edu) or contact Program Director, Pavlina R. Tcherneva at tchernev@bard.edu. 
Please submit a cover letter, curriculum vitae, teaching and research statements, three letters of recommendation, examples of published research and/or working papers, and a summary of teaching evaluations through Interfolio.com at:  XXXXX.  For full consideration applications should be received by November 30, 2018.

Bard College is an equal opportunity employer and is especially interested in candidates who intend to contribute to the diversity goals of the institution.",NA,NA,NA,"UNITED STATES New York Annandale-on-Hudson","N - Economic History
F - International Economics",NA,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460922","tchernev@bard.edu","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,TRUE
"409",61,"2018-02",111461451,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Bard College Berlin",NA,NA,"Macroeconomics","Professor of Economics","
Bard College Berlin is seeking to appoint a Professor of Economics (W2/Associate Professorship level) from September 2019. Applicants should be applied or theoretical macroeconomists, with a PhD degree, an excellent track record in research and teaching, and an interest in liberal arts education. Demonstrated ability to teach quantitative courses (esp. mathematics for economics) is required. An initial contract of four years (at W2 German salary scale) will be tenured on successful evaluation. Teaching hours are 9 SWS (2-3 courseload). Please send the usual application documents (as PDFs) to jobs@berlin.bard.edu, including a motivation letter, a CV with list of publications, current teaching evaluations, 3 publications, a statement on current and future research interests, a brief description of teaching experience so far (levels of courses taught, and approaches taken) and of how the applicant would teach economics in the framework of the BCB programs. Review of applications will begin after November 30, 2018. Enquiries about the position can be addressed to Prof. Dr. Martin Binder (m.binder@berlin.bard.edu). Bard College Berlin is an equal opportunity employer. 


",NA,NA,NA,"GERMANY Berlin","E - Macroeconomics and Monetary Economics",2018-11-30,FALSE,"GERMANY","DEU","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461451","jobs@berlin.bard.edu","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,FALSE
"410",76,"2018-02",111461528,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Bocconi University",NA,NA,"Finance
Bocconi University, Milan","Assistant Professor of Finance (Tenure Track)","Bocconi University invites applications for two tenure-track positions at the Assistant Professor level in the Department of Finance, starting in September 2019. The positions are open to candidates working in all fields of Finance.
Contracts run for up to eight years (with one paid sabbatical year and subject to renewal after the first three years).
Compensation and teaching load are competitive with other top European schools.

Candidates should show considerable promise for excellent research and teaching. Applicants should have completed their Ph.D. in Finance, Economics or related fields, or be close to completion.

Bocconi University is a leading European university. It is located in central Milan, Italy, offering undergraduate, graduate, PhD, MBA and Executive programs in finance, economics, management and law. Bocconi is a private university and fully independent from the public university system. It is the leading school for finance and economics education in Italy, with strong ties to the financial and industrial community, in Italy and abroad.
Applications at:  http://www.unibocconi.eu/jobmarket
We will interview at the AFA meetings in Atlanta (January 2019)

Bocconi University is committed to increasing the diversity of its faculty. Applications are particularly welcome from women and members of groups who are under-represented in academic posts 
",NA,"10178962",NA,"ITALY Milan","00 - Default: Any Field",2018-11-30,FALSE,"ITALY","ITA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461528","",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"411",80,"2018-02",111460626,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Boston College",NA,"Economics Department","Labor Economics
Applied Microeconomics
Macroeconomics","Tenure Track or Tenured Professor in Economics","The Department of Economics at Boston College invites applications for three tenure-track positions at the level of Assistant Professor beginning in Fall 2019. We are interested in candidates in labor economics, applied microeconomics, and macroeconomics. In exceptional cases, a higher-level appointment may be considered. Candidates will teach in the undergraduate and Ph.D. programs in Economics. Applicants should be committed to teaching and research of the highest quality. To apply, please submit a cover letter, curriculum vitae, job market paper, and arrange to have three letters of recommendation sent to https://econjobmarket.org/positions/5138. Application deadline: 11/30/18

Boston College is a Jesuit, Catholic university that strives to integrate research excellence with a foundational commitment to formative liberal arts education. We encourage applications from candidates who are committed to fostering a diverse and inclusive academic community. Boston College is an Affirmative Action/Equal Opportunity Employer and does not discriminate on the basis of any legally protected category including disability and protected veteran status. To learn more about how BC supports diversity and inclusion throughout the university please visit the Office for Institutional Diversity at http://www.bc.edu/offices/diversity
",NA,NA,NA,"UNITED STATES Massachusetts Chestnut Hill","E - Macroeconomics and Monetary Economics
I - Health, Education, and Welfare
J - Labor and Demographic Economics",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460626","",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"412",84,"2018-02",111461405,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Boston University","School of Public Health","Department of Biostatistics",NA,"Faculty Positions in Biostatistics","The Department of Biostatistics at the Boston University School of Public Health seeks candidates for one or more faculty positions to lead and collaborate on innovative biostatistical scholarship, and to teach and mentor students. Preference will be given to the Assistant Professor level, but exceptional candidates at Associate or Full Professor will receive consideration. Applicants should have a Ph.D. in Biostatistics, Statistics, or other quantitatively oriented field and a demonstrated research record, a strong commitment to teaching, and excellent communication and writing skills.  All outstanding applicants are encouraged to apply. The complete listing and information on how to apply can be found at: https://academicjobsonline.org/ajo/jobs/12121. Application review begins November 30, 2018 and will continue until the position is filled. Boston University is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. We are a VEVRAA Federal Contractor.",NA,NA,NA,"UNITED STATES Massachusetts Boston","00 - Default: Any Field",2019-02-28,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461405","","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,FALSE
"413",99,"2018-02",111461582,"Full-Time Nonacademic","Bureau of Consumer Financial Protection","Research, Markets, and Regulations","Office of Research","Research
Federal Government
Consumer Protection
Consumer Decision-Making","Economist","The Bureau of Consumer Financial Protection Bureau (BCFP) is seeking to fill one or more positions for Economists and/or Senior Economists in its Office of Research. The Office of Research is an interdisciplinary group of economists and other researchers who study a wide range of topics, including consumer decision-making, household financial choices, and markets for consumer financial services. Economists conduct independent research and provide analytic support in the areas of policy development, regulations, consumer education and engagement, bank and non-bank supervision, fair lending, and enforcement, all in support of the Bureau's mission.

We are seeking motivated candidates who will thrive in a dynamic work environment. Candidates should possess a strong research focus as well as an interest in working with interdisciplinary teams of researchers, industry practitioners, and attorneys.

Individuals seeking informational interviews at the AEA Annual Meeting in January 2019 should submit a cover letter, vita, research paper, and three letters of recommendation. Questions about the submission of materials can also be sent to CFPB_Economist_Recruiting@cfpb.gov.

Official posting announcements will be made on www.usajobs.gov at a later date.

Submitted material must include affirmation of U.S. citizenship. Minorities and women are encouraged to apply. The BCFP is an equal opportunity employer.",NA,NA,NA,"UNITED STATES District of Columbia Washington","C - Mathematical and Quantitative Methods
D - Microeconomics
G - Financial Economics
H - Public Economics
I - Health, Education, and Welfare
J - Labor and Demographic Economics
K - Law and Economics
L - Industrial Organization
M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics
O - Economic Development, Innovation, Technological Change, and Growth
R - Urban, Rural, Regional, Real Estate, and Transportation Economics
D6 - Welfare Economics",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461582","ecruiting@cfpb.gov",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"414",118,"2018-02",111460885,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Carnegie Mellon University",NA,"Heinz College","Future of work, skill-biased technological change, innovation, inequality, organizational change","Assistant/Associate Professor of Economics and Public Policy","The Heinz College at Carnegie Mellon University invites applications for a tenure-track faculty position at the rank of Assistant Professor, with the appointment beginning July 1, 2019.  Outstanding candidates with more professional experience could receive an appointment at the Associate Professor level.  We seek scholars who can contribute to the research and teaching mission of our new Center for the Future of Work.  Ongoing advances in technology are reshaping the U.S. labor market, altering the structure of organizations, and creating new challenges for firms, workers, and governments.  Our interdisciplinary initiative seeks to meet these challenges and establish intellectual leadership in the study of these complex phenomena by combining CMU<U+2019>s strengths in engineering and computer science with world-class quantitative social science research.  Applicants should possess an outstanding research record in a relevant field of empirical microeconomics, excellent teaching skills, and a strong interest in and aptitude for interdisciplinary research. Candidates must have been granted or nearly completed a PhD in economics, management, public policy, or a related field. 

Interested candidates should electronically submit a vita, letter of application, three letters of recommendation submitted directly by the recommender, and one or two representative samples of research. We will give priority to applications that we receive before November 30, 2018. The letter of application should explain how the candidate<U+2019>s research and teaching will contribute to the mission of the Center for the Future of Work.  Applicants are encouraged to refer to the Center<U+2019>s web page for further information https://fow.heinz.cmu.edu/.

Applications must be submitted electronically at http://apply.interfolio.com/55043.

Carnegie Mellon University is an Equal Opportunity Employer/Disability/Veteran.",NA,NA,NA,"UNITED STATES Pennsylvania Pittsburgh","L2 - Firm Objectives, Organization, and Behavior
M5 - Personnel Economics
O3 - Innovation; Research and Development; Technological Change; Intellectual Property Rights
J01 - Labor Economics: General",2019-01-31,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460885","","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,TRUE
"415",120,"2018-02",111461517,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Case Western Reserve University","Weatherhead School of Management","Economics","Econometrics, Healthcare Economics, Managerial Economics, Development","Assistant or Associate Professor of Economics","We intend to hire a faculty member at a junior rank into the Economics Department at Case Western Reserve University in Cleveland, Ohio.  The Department is in the Weatherhead School of Management and has teaching responsibilities in undergraduate economics and graduate-level management programs.  We seek applied micro-economists whose research combines rigorous and generalizable economic analysis with close attention to the institutions they study.  Special consideration will be given to applicants prepared to teach undergraduate econometrics, healthcare economics, managerial economics or development. Candidate(s) should have completed a PhD in Economics or a closely-related field.  Candidates for Associate Professor should have a substantial publication record and a significant national reputation.  Candidates at the Assistant Professor level should demonstrate promise for research and teaching excellence.  All candidates should have an interest in undergraduate and/or MBA teaching. Compensation and research support are highly competitive.  Applicants should submit a letter of interest, curriculum vita, three letters of reference and a research paper to: econrecruit@case.edu.  To ensure full consideration, all required application materials must be submitted by November 30, 2018. 

In employment, as in education, Case Western Reserve University is committed to Equal Opportunity and Diversity.  Women, veterans, members of underrepresented minority groups, and individuals with disabilities are strongly encouraged to apply.  Case Western Reserve University provides reasonable accommodations to applicants with disabilities.  Applicants requiring a reasonable accommodation for any part of the application and hiring process should contact the Office of Inclusion, Diversity and Equal Opportunity at 216-368-8877 to request a reasonable accommodation.  Determinations as to granting reasonable accommodations for any applicant will be made on a case-by-case basis.

","Competitive",NA,NA,"UNITED STATES Ohio Cleveland","D0 - General",2018-11-30,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461517","econrecruit@case.edu","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,FALSE,TRUE
"416",121,"2018-02",111461518,"US: Other Academic (Visiting or Temporary)","Case Western Reserve University","Weatherhead School of Management","Economics",NA,"Faculty Member, Non-Tenure Track","We seek candidates to help foster an impassioned and dynamic undergraduate student population within the department.  Candidates should have the demonstrated ability to teach with excellence at the undergraduate level.  Experience teaching undergraduate macroeconomics is strongly sought, but not mandatory.

Responsibilities include:
1.	Teaching six courses per calendar year
2.	Assisting the Economics chair and Economics program director in curricular improvement efforts and student outreach
3.	Guiding individual students and student groups in their academic and professional development
4.	Providing service to the School and University through committee memberships and other assignments  
	The initial contract period for this position will be 2 years.
	
Qualifications:	Masters degree in Economics (or related field) required; PhD preferred.
In employment, as in education, Case Western Reserve University is committed to Equal Opportunity and Diversity.  Women, veterans, members of underrepresented minority groups, and individuals with disabilities are strongly encouraged to apply.  Case Western Reserve University provides reasonable accommodations to applicants with disabilities.  Applicants requiring a reasonable accommodation for any part of the application and hiring process should contact the Office of Inclusion, Diversity and Equal Opportunity at 216-368-8877 to request a reasonable accommodation.  Determinations as to granting reasonable accommodations for any applicant will be made on a case-by-case basis.
","Competitive",NA,NA,"UNITED STATES Ohio Cleveland","A1 - General Economics",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461518","",NA,NA,NA,NA,NA,2018-11-30,FALSE,TRUE,TRUE
"417",135,"2018-02",111460708,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","CERGE-EI",NA,"Economics",NA,"Assistant/Associate Professor - Tenure Track","
CERGE-EI, the joint workplace of Charles University and of the Economics Institute of the Czech Academy of Sciences, invites applications for tenure-track positions as well as for senior positions with tenure. Depending on the candidate's profile, three-year postdoc positions may also be available.  We welcome outstanding candidates from all fields of economics, though we are primarily looking for microeconomists with a focus on theoretical  research. 

CERGE-EI combines a U.S.-style Ph.D. program in economics with an economics research center. Teaching loads are light and the research environment is excellent. Salary, including performance-based supplements, is very competitive along the range of Western European academic salaries. There are no language or citizenship requirements other than fluency in English. 

Selected candidates will be invited for interviews at the ASSA meetings in Atlanta, the EEA meetings in Naples, or will be interviewed via Skype. Candidates should indicate in their cover letter for which interview location(s) they wish to be considered.",NA,NA,NA,"CZECH REPUBLIC Prague","00 - Default: Any Field",2018-11-30,FALSE,"CZECH REPUBLIC","CZE","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460708","",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"418",163,"2018-02",111460943,"US: Other Academic (Visiting or Temporary)","Columbia University",NA,NA,"Macro-economics
Stiglitz 
Structural Transformation 
Financial market interlinkages 
non-ration expectations
Columbia 
","Postdoctoral Research Scholar in Economics","Three or more postdoctoral fellowships in economics are being offered through Columbia University to be supervised by Professor Joseph E. Stiglitz. 

The fellowships will focus on research in inequality; macroeconomics, including research advancing our understanding of the explanations of deep downturns and structural transformations, macro-economic externalities,financial market interlinkages, non-rational expectations, and credit and other market interlinkages, etc.; sovereign debt crises resolution; and artificial intelligence and its effects on macroeconomic dynamics, distribution and long-run growth. The fellowships will last up to two years in duration.

Columbia University is an Equal Opportunity Employer; people of color, people with disabilities, women, and LGBT candidates are strongly encouraged to apply.",NA,NA,NA,"UNITED STATES New York New York City","E - Macroeconomics and Monetary Economics",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460943","",NA,NA,NA,NA,NA,2018-11-30,FALSE,TRUE,TRUE
"419",168,"2018-02",111461231,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Columbia University","Columbia Business School","Economics Division","Macroeconomics","Assistant/Associate Professor","The Graduate School of Business at Columbia University is seeking to hire one or more tenure-track faculty members in the areas of macroeconomics or open economy macroeconomics.

Applicants for an assistant professor level appointment should have, or be close to completing a PhD from an accredited institution, demonstrate promise of becoming an outstanding scholar in every respect, including research and teaching, and should combine exceptional disciplinary training with a strong interest in the professional mission of the school.  

Applicants for an associate and professor level appointment should have a PhD from an accredited institution, a record of being an outstanding scholar in every respect, including research and teaching, and should combine exceptional disciplinary training with a strong interest in the professional mission of the school. 

Applicants should complete the application at the link below:

http://pa334.peopleadmin.com/postings/1529

Please direct all additional inquiries to financesearch@gsb.columbia.edu

Columbia Business School is particularly interested in candidates who, through their research, teaching and/or service will contribute to the diversity and excellence of the academic community.

","Competitive",NA,NA,"UNITED STATES New York New York","00 - Default: Any Field",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461231","financesearch@gsb.columbia.edu",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"420",169,"2018-02",111461232,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Columbia University","Columbia Business School","Economics Division","Microeconomics","Assistant/Associate Professor","The Graduate School of Business at Columbia University is seeking to hire one or more tenure-track faculty members in the areas of microeconomics, including those in organizational economics, industrial organization, healthcare, labor economics, public finance, development, and data science. We welcome scholars whose research focuses on organizations (firms, public entities, non-profits), market institutions, and other topics of particular interest to business schools. 

Applicants for an assistant professor-level appointment should have or be close to completing a Ph.D. from an accredited institution, demonstrate promise of becoming an outstanding scholar in every respect, including research and teaching, and should combine exceptional disciplinary training with a strong interest in the professional mission of the school. 

Applicants for an associate and professor-level appointment should have a Ph.D. from an accredited institution, a record of being an outstanding scholar in every respect, including research and teaching, and should combine exceptional disciplinary training with a strong interest in the professional mission of the school. 

Applicants should complete the application at the link below:

http://pa334.peopleadmin.com/postings/1534

Please direct all inquiries to financesearch@gsb.columbia.edu

Columbia Business School is particularly interested in candidates who, through their research, teaching and/or service will contribute to the diversity and excellence of the academic community.","Competitive",NA,NA,"UNITED STATES New York New York","00 - Default: Any Field",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461232","financesearch@gsb.columbia.edu",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"421",170,"2018-02",111461228,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Columbia University","Columbia Business School","Finance Division",NA,"Assistant/Associate Professor","The Graduate School of Business at Columbia University is seeking to hire one or more tenure-track faculty members in the area of finance, including entrepreneurship, corporate finance, asset pricing, household finance, and real estate.

Applicants for an assistant professor level appointment should have or be close to completing a PhD from an accredited institution, demonstrate promise of becoming an outstanding scholar in every respect, including research and teaching, and should combine exceptional disciplinary training with a strong interest in the professional mission of the school.  

Applicants for associate and professor level appointments should have a PhD from an accredited institution, a record of being an outstanding scholar in every respect, including research and teaching, and should combine exceptional disciplinary training with a strong interest in the professional mission of the school. 

Applicants should complete the application at the link below:

http://pa334.peopleadmin.com/postings/1509

Please direct all additional inquiries to financesearch@gsb.columbia.edu

Columbia Business School is particularly interested in candidates who, through their research, teaching and/or service will contribute to the diversity and excellence of the academic community.","Competitive",NA,NA,"UNITED STATES New York New York","00 - Default: Any Field",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461228","financesearch@gsb.columbia.edu",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"422",172,"2018-02",111460901,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Columbia University Mailman School of Public Health",NA,"Health Policy and Management","Healthcare Management","Assistant Professor","The Department of Health Policy and Management of Columbia University's Mailman School of Public Health seeks applicants for faculty position at the assistant professor level, beginning 07/01/2019. 

We seek scholars with a Doctoral Degree in Healthcare Management, or a closely related degree who will be able to conduct research related to healthcare management with doctoral degrees from any relevant field (including psychology, economics, sociology, management, strategy, health services research, and others) are encouraged to apply. Our faculty includes scholars from numerous disciplines doing research on U.S. health policy and management. We are looking for individuals who, in addition to having a strong research portfolio, could teach healthcare quality, operations, finance, strategy, entrepreneurship, or quantitative methods at the Masters level. All applicants must have the potential for excellence in teaching and research.

The Department of Health Policy and Management has a multidisciplinary faculty that trains Masters level students in health policy and health administration. We maintain close ties with Columbia's Graduate School of Business, Graduate School of Arts and Sciences, College of Physicians and Surgeons, and School of International and Public Affairs, as well as with many New York area healthcare delivery and research institutions.  

We encourage both new graduates and current assistant professors to apply. To apply, please submit a curriculum vitae, a sample of research, and three letters of recommendation online. The direct link for this position is: 
https://academicjobs.columbia.edu/applicants/Central?quickFind=65485.

Please address any questions to the search committee chair, Professor Bhaven Sampat (bns3@cumc.columbia.edu). Application deadline November 30, 2018.

Columbia University is an equal opportunity employer and an affirmative action employer. Columbia University is committed to ensuring that University employment is based upon personal capabilities and qualifications without discrimination based on race, color, religion, sex, age, national origin, disability, pregnancy, sexual orientation, marital status, status as a victim of domestic violence, alienage or citizenship status, creed, genetic predisposition or carrier status, unemployment status, or any other protected characteristic as established by law.
",NA,"8247",NA,"UNITED STATES New York New York City","00 - Default: Any Field",2018-11-30,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460901","bns3@cumc.columbia.edu","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,TRUE
